,offer date,IPO name,cusip,SPAC IPO ,datadate,scf,src,apdedate,fdate,pdate,acchg,acominc,acox,am,ano,ao,aoloch,aox,ap,at,caps,capx,ch,che,cogs,cshi,csho,cstk,dd,dlc,dn,do,dt,ebit,epspi,fca,gdwl,gp,ib,intan,invt,lct,lt,ni,niadj,np,pi,pnrsho,ppegt,ppent,re,revt,sale,seq,teq,tstk,txt,wcap,naicsh,mkvalt
805,12/19/2003,Luminent Mortgage Capital,550278303,0,2007-12-31,7.0,5.0,2007-12-31,2008-06-03,,0.0,6.556,0.0,0.0,,32.32,6.662,32.32,39.788,4721.918,548.474,0.0,3.522,16.469,576.132,43.173,43.173,0.043,0.0,526.634,3914.643,0.0,4407.68,-55.254,-16.21,,0.0,-55.254,-720.997,0.0,0.0,,5031.943,-720.997,-720.997,526.634,-698.756,0.0,,,-858.542,520.878,520.878,-310.025,,0.0,22.241,,525990.0,33.6749
806,01/08/2004,K-Sea Transportation LP,48268Y101,0,2004-06-30,7.0,5.0,2004-06-30,,,0.0,,2.429,0.0,,9.368,0.624,5.196,6.811,228.144,,70.205,0.379,1.599,55.535,8.33,8.33,,37.409,4.066,0.0,0.0,78.817,13.859,2.26,,0.0,40.264,21.174,0.0,0.0,15.018,92.446,21.174,21.174,0.0,4.329,0.0,261.206,201.368,,95.799,95.799,135.698,,0.0,-16.845,0.82,483.0,215.4971
807,01/23/2004,Portec Rail Products Inc,736212101,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-1.369,1.657,0.052,,0.151,0.608,0.151,6.417,88.625,25.29,1.04,7.749,7.749,48.296,9.602,9.602,9.602,0.0,3.611,1.12,0.0,16.56,6.254,0.46,,10.957,21.141,4.073,35.142,18.814,15.411,41.581,4.073,4.073,1.159,6.076,0.0,22.007,12.66,12.152,69.437,69.437,47.044,,0.0,2.003,25.261,336510.0,99.8608
808,01/27/2004,Cohen & Steers REIT Util Fund,19247Y108,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,58.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
809,01/27/2004,Etn Vance Tax Adv. Gl. DivFun,27828S101,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,76.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
810,01/27/2004,Nuveen Tax Advantage Total,67090H102,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
811,01/29/2004,Eyetech Pharmaceuticals Inc,302297106,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.573,7.868,0.0,,10.313,97.59,10.313,8.466,339.459,370.359,12.532,40.78,211.495,151.321,42.329,41.904,0.423,0.0,1.46,0.0,0.0,2.715,-104.165,-2.7,,0.0,-101.969,-100.506,0.0,0.0,41.294,208.321,-100.506,-101.322,0.0,-100.506,0.0,21.344,17.817,-239.389,49.352,49.352,131.138,,0.255,0.0,270.035,325412.0,1906.632
812,02/02/2004,TRW Automotive Holdings Corp,87264S106,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,45.0,176.0,33.0,,841.0,65.0,651.0,1887.0,10114.0,1131.0,493.0,790.0,809.0,10217.0,98.975,98.971,1.0,202.0,59.0,1063.0,0.0,3141.0,610.0,0.3,-8.0,2357.0,1794.0,29.0,3122.0,684.0,3480.0,8944.0,29.0,29.0,40.0,176.0,0.0,3525.0,2635.0,-27.0,12011.0,12011.0,1105.0,1105.0,0.0,135.0,36.0,336340.0,2048.6997
813,02/04/2004,Asset Acceptance Corp,04543P100,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,0.0,0.242,,3.09,4.8,3.09,13.825,252.506,159.348,5.753,14.205,14.205,128.419,37.225,37.225,0.372,0.0,0.0,0.0,0.0,0.254,77.776,0.02,,6.34,86.334,0.746,6.878,0.0,,55.326,0.746,0.746,0.0,30.38,0.0,18.253,11.165,37.46,214.753,214.753,197.18,,0.0,29.634,,561440.0,792.8925
814,02/04/2004,Assurant Inc,04621X108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,338.163,0.0,,,5740.05,52.14,4092.396,5001.593,24503.896,2790.476,58.409,807.082,1498.592,6763.28,142.263,139.766,1.423,0.0,0.0,971.611,0.0,995.771,546.109,2.53,,823.054,591.784,350.56,834.93,0.0,,20868.465,350.56,350.56,0.0,535.928,0.0,559.665,277.088,907.768,7355.064,7355.064,3635.431,3635.431,64.236,185.368,,524114.0,4269.8513
815,02/04/2004,Renovis Inc,759885106,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.386,1.158,1.147,,0.261,3.44,0.261,1.701,96.125,205.12,2.159,5.58,87.632,40.746,24.466,24.466,0.024,0.0,1.42,0.0,0.0,3.558,-41.024,-1.84,,0.0,-38.121,-39.941,1.052,0.0,10.31,13.349,-39.941,-39.941,0.0,-39.941,0.0,10.806,6.022,-122.368,2.625,2.625,82.776,,0.0,0.0,78.48,325412.0,351.8211
816,02/04/2004,Todco,88889T107,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,6.0,0.0,,36.2,-4.3,36.2,20.6,761.4,6507.5,12.4,65.1,65.1,259.7,60.301,60.301,0.6,0.0,11.2,16.9,0.0,25.4,-38.0,-0.52,1.7,0.0,91.7,-28.8,0.0,4.3,96.7,280.8,-28.8,-28.8,3.0,-41.3,0.0,920.8,567.2,-6027.5,351.4,351.4,480.6,,0.0,-12.5,61.2,213111.0,1110.7444
817,02/05/2004,Symbion Inc,871507109,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,7.246,0.072,,3.075,5.015,0.994,5.237,365.761,203.51,11.086,23.276,23.276,141.765,21.033,21.033,0.21,0.0,1.62,5.055,0.0,71.367,41.195,0.69,,215.533,74.56,13.552,216.483,6.068,24.028,104.125,13.552,13.552,0.0,37.584,0.0,104.38,67.793,34.278,216.325,216.325,237.998,,0.0,8.483,41.455,621111.0,464.4086
818,02/06/2004,AlphaSmart Inc,02081F104,0,2004-12-31,7.0,8.0,2004-12-31,,,0.0,0.001,0.614,0.0,,2.478,-2.567,0.801,0.75,18.982,35.56,0.265,4.07,4.07,16.723,14.852,14.852,0.002,0.0,0.092,0.0,0.0,0.116,4.205,0.16,,0.0,18.738,2.212,0.0,4.087,3.655,3.697,2.212,2.212,0.0,3.625,0.0,2.326,0.572,-20.277,35.461,35.461,15.285,,0.0,1.413,12.277,334111.0,43.7985
819,02/11/2004,Atheros Communications Inc,04743P108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.34,3.611,0.0,,0.545,-1.126,0.545,11.172,206.363,-2.484,2.322,32.971,154.485,89.831,47.947,47.947,249.631,0.0,0.051,0.0,0.0,0.051,9.676,0.25,,0.0,79.776,10.824,0.0,15.215,33.022,33.323,10.824,10.824,0.0,11.765,0.0,9.073,2.757,-74.107,169.607,169.607,173.04,,0.0,0.941,170.039,334413.0,491.4568
820,02/11/2004,"Bristol West Holdings, Inc.",11037M105,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.64,0.0,0.371,,146.607,44.973,6.978,197.934,1040.92,226.438,10.973,11.508,15.85,303.99,32.554,31.871,0.325,0.0,3.462,0.0,0.0,73.388,100.502,1.99,,101.611,106.911,61.137,104.555,0.0,,718.597,61.137,61.137,0.0,95.899,0.0,37.982,18.017,98.525,410.901,410.901,322.323,,2.965,34.762,,524126.0,637.42
821,02/19/2004,Cherokee International Inc,164450108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,4.068,2.056,0.0,,1.441,-2.457,0.965,12.803,99.812,183.713,4.925,14.585,18.763,100.933,19.206,19.206,0.019,0.0,0.0,46.63,0.0,46.63,18.424,0.62,,6.317,47.578,10.441,6.317,28.278,26.782,77.678,10.441,10.441,0.0,13.237,0.0,39.014,15.028,-161.598,148.511,148.511,22.134,,0.0,2.796,50.244,334418.0,184.5697
822,02/24/2004,John Hancock Tax-Adv Div Inc F,41013V100,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,41.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
823,02/24/2004,Reaves Utility Income Fund,756158101,0,2004-10-31,,,,,,,,,,,,,,,,,,,,,,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
824,02/24/2004,Western Asset Claymore Fund 2,95766R104,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
825,03/11/2004,Semiconductor Mnfg Intl Corp,81663N206,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.388,14.675,,,0.0,83.904,0.0,364.333,4384.276,3238.547,1838.773,607.173,627.537,264.44,364.644,364.644,7.293,0.0,282.986,0.0,0.0,736.448,105.536,0.25,8.218,0.0,710.225,89.745,116.933,144.018,730.33,1274.792,89.745,70.905,91.0,89.931,0.0,4084.341,3311.925,-136.356,974.665,974.665,3109.484,3109.484,0.0,0.186,225.088,334413.0,
826,03/16/2004,TNS Inc,872960109,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,2.803,8.349,28.573,,18.198,4.748,18.198,15.44,356.412,277.0,23.382,19.788,19.788,120.356,27.996,27.996,0.028,0.0,9.0,0.0,0.0,51.0,16.026,0.06,1.1,5.386,128.756,4.984,210.594,1.0,66.947,113.914,4.984,1.556,0.0,9.247,0.0,104.424,50.587,-34.53,249.112,249.112,242.498,,0.0,4.263,10.086,522320.0,
827,03/16/2004,Tercica Inc,88078L105,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.072,0.705,0.0,,0.05,2.101,0.05,3.967,55.022,167.233,0.407,14.126,52.001,0.0,24.172,24.172,0.024,0.0,0.0,0.0,0.0,0.0,-40.47,-2.12,,0.0,0.0,-41.002,0.0,0.0,7.164,7.345,-41.002,-41.002,0.0,-41.002,0.0,2.809,2.266,-119.58,0.0,0.0,47.677,,0.0,0.0,45.542,325412.0,241.72
828,03/18/2004,Capital Lease Funding Inc,140288101,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-07,2008-02-29,0.0,-26.02,0.0,0.0,,51.136,-2.827,39.82,24.232,2158.269,375.221,0.067,34.047,34.062,79.334,44.35,44.35,0.444,0.0,250.079,1251.997,0.352,1487.448,92.824,-0.13,,0.0,92.824,-2.613,0.0,0.0,,1805.994,-2.261,-5.105,232.869,-2.646,1.4,,,-26.02,172.158,172.158,349.659,349.659,0.0,0.0,,531120.0,373.427
829,03/22/2004,Signature Bank,82669G104,0,2004-12-31,7.0,5.0,2004-12-31,,,,-6.078,,,,53.059,7.814,,2580.707,3356.356,347.77,4.826,69.83,75.06,23.577,29.315,29.315,0.293,,380.0,,0.0,,45.115,1.16,0.0,0.0,86.559,29.798,0.0,112.917,,3017.437,29.798,29.798,115.0,28.074,0.0,,14.186,-9.144,110.136,110.136,338.919,,0.0,-1.724,,522110.0,948.6334
830,03/24/2004,Ultra Clean Holdings Inc,90385V107,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,4.17,,,2.044,-1.719,2.044,12.302,67.698,45.65,3.323,11.44,11.57,153.39,16.366,16.366,0.016,0.0,0.102,0.0,0.0,0.25,13.948,0.59,,6.617,30.814,8.55,15.604,15.133,14.797,15.223,8.55,8.55,0.0,13.061,0.0,8.656,5.392,6.809,184.204,184.204,52.475,52.475,0.0,4.511,29.861,334413.0,99.178
831,03/25/2004,Blackrock Strategic Div Ach Tr,09249Y107,0,2005-10-31,,,,,,,,,,,,,,,,,,,,,,26.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52599.0,
832,03/25/2004,Calamos Strategic Ttl Rtrn Fnd,128125101,0,2005-10-31,,,,,,,,,,,,,,,,,,,,,,154.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
833,03/25/2004,Cohen & Steers Select Utility,19248A109,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,43.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52599.0,
834,03/25/2004,Macquarie Global Div & Inc Fnd,55607W100,0,2004-05-31,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52599.0,
835,03/25/2004,Neuberger Berman Dvd Adv Fnd,64127J102,0,2005-10-31,,,,,,,,,,,,,,,,,,,,,,5.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
836,03/25/2004,Nuveen Floating Rate Income,67072T108,0,2005-07-31,,,,,,,,,,,,,,,,,,,,,,10.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
837,03/26/2004,Anadys Pharmaceuticals Inc,03252Q408,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.068,0.057,0.031,,1.921,-0.485,1.921,1.12,40.949,197.128,2.43,5.988,33.674,33.506,22.335,22.335,0.022,0.0,1.31,0.0,0.0,2.503,-33.209,-1.92,,0.0,-31.744,-32.979,0.0,0.0,6.997,9.664,-32.979,-33.154,0.0,-32.979,0.0,11.271,4.03,-165.865,1.762,1.762,31.285,,0.0,0.0,28.001,325412.0,167.2892
838,03/30/2004,Cutera Inc,232109108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.009,2.478,0.054,,0.0,1.326,0.0,1.195,80.549,60.512,0.854,7.07,66.27,13.812,10.957,10.957,0.011,0.0,0.0,0.0,0.0,0.0,6.117,0.38,,0.0,38.829,3.76,0.399,3.004,10.56,12.093,3.76,3.284,0.0,5.785,0.0,2.548,1.071,7.933,52.641,52.641,68.456,68.456,0.0,2.025,68.519,334510.0,136.9625
839,03/31/2004,Santarus Inc,802817304,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.187,2.481,0.0,,2.015,19.772,2.015,3.046,122.216,224.308,0.734,34.402,114.008,6.656,36.328,36.328,0.004,0.0,0.186,0.0,0.0,0.224,-82.886,-3.3,,0.0,-5.308,-81.495,0.0,1.962,24.906,36.373,-81.495,-82.619,0.0,-81.495,0.0,2.021,0.949,-138.469,1.348,1.348,85.843,85.843,0.0,0.0,94.346,325412.0,328.4051
840,04/05/2004,Memory Pharmaceuticals Corp,58606R403,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.045,0.538,0.0,,0.512,-1.232,0.512,1.691,53.397,147.9,3.341,31.22,41.096,32.318,20.547,20.547,0.021,0.0,1.806,1.714,0.0,3.52,-24.588,-1.67,,0.0,-22.538,-24.096,0.0,0.0,13.769,25.955,-24.096,-26.118,0.0,-24.345,0.0,17.351,10.376,-120.479,9.78,9.78,27.442,,0.0,-0.249,28.74,325412.0,109.2895
841,04/06/2004,"Arbor Realty Trust, Inc",038923108,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-07,2008-02-09,0.0,-29.001,0.0,0.0,,102.757,68.857,102.757,0.0,2901.494,365.375,0.0,22.22,161.356,42.48,20.799,20.519,0.208,0.0,355.744,485.355,0.0,2023.225,266.118,4.44,,0.0,266.118,84.534,0.0,0.0,,2433.377,84.534,84.534,244.938,118.408,3.776,,,36.665,308.598,308.598,395.263,395.263,7.023,16.885,,531190.0,
842,04/14/2004,Corcept Therapeutics Inc,218352102,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.062,0.838,0.0,,0.047,-0.682,0.047,0.549,47.772,99.459,0.0,5.93,37.401,0.0,22.694,22.694,0.023,0.0,0.0,0.0,0.0,0.0,-16.045,-0.84,,0.0,0.0,-15.534,0.0,0.0,1.824,1.824,-15.534,-15.534,0.0,-15.534,0.0,0.054,0.0,-53.534,0.0,0.0,45.948,45.948,0.0,0.0,36.415,325412.0,141.8375
843,04/16/2004,Immunicon Corp,45260A107,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.029,0.509,0.0,,0.371,1.087,0.371,0.94,61.064,140.325,2.254,27.552,53.103,28.174,23.166,23.166,0.023,0.0,3.012,0.0,0.0,5.599,-28.044,-1.7,,0.0,-26.609,-27.933,0.0,1.076,8.742,12.226,-27.933,-27.933,0.0,-27.933,0.0,9.25,4.38,-91.51,1.565,1.565,48.838,,0.0,0.0,47.041,325413.0,161.6987
844,04/20/2004,Procentury Corp,74268T108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.82,0.0,0.0,,37.399,61.293,10.606,2.348,394.927,98.69,0.0,6.681,12.91,136.48,13.156,13.156,0.0,0.0,0.0,10.0,1.259,25.0,22.32,1.41,,0.0,22.32,13.721,0.0,0.0,,279.69,14.98,14.98,0.0,20.304,0.0,0.0,0.0,16.547,158.8,158.8,115.237,,0.0,6.583,,524126.0,163.1344
845,04/21/2004,SiRF Technology Holdings Inc,82967H101,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.123,16.705,4.874,,0.246,-0.691,0.246,7.418,228.483,272.575,4.613,86.462,101.304,48.881,46.959,46.959,0.005,0.0,0.0,0.0,0.0,,15.815,0.9,,28.052,68.487,30.723,43.234,7.982,14.124,,30.723,30.723,0.0,17.233,0.0,13.363,5.484,-60.773,117.368,117.368,211.807,,0.0,-13.49,121.635,334511.0,597.3185
846,04/22/2004,Assured Guaranty Ltd,G0585R106,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,78.96,0.0,,,263.201,-388.259,61.643,25.112,2694.011,887.49,0.0,16.978,207.838,102.215,75.679,75.243,0.757,0.0,0.0,197.356,0.0,197.356,245.7,2.44,,85.417,245.7,182.788,85.417,0.0,,1166.399,182.788,182.788,0.0,233.32,0.0,0.0,0.0,647.215,347.915,347.915,1527.612,1527.612,7.85,50.532,,524126.0,1480.0298
847,04/27/2004,Eaton Vance Tax Adv Global Div,27828U106,0,2005-03-31,,,,,,,,,,,,,,,,,,,,,,14.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
848,04/27/2004,First Tr Value & Ibbotson Eqty,33735H105,0,2005-05-31,,,,,,,,,,,,,,,,,,,,,,6.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
849,04/27/2004,Lazard Global Tot. Ret. Inc Fn,52106W103,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,2.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
850,04/27/2004,RMR Hosp&Real Estate Fund,74963J108,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,04/27/2004,TS&W/Claymore Tax-Adv Bal Fund,87280R108,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,3.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
852,04/28/2004,Barrier Therapeutics Inc,06850R108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.29,1.61,0.0,,0.043,-0.253,0.043,3.148,92.784,190.058,0.66,11.908,89.081,41.998,21.895,21.895,0.002,0.0,0.261,0.443,0.0,0.704,-41.482,-3.02,,0.0,-41.101,-39.743,0.0,0.0,8.771,9.214,-39.743,-44.335,0.0,-40.11,0.0,1.687,1.124,-106.49,0.897,0.897,83.57,,0.0,-0.367,82.846,325412.0,363.457
853,04/29/2004,Intersections Inc,460981301,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,12.471,,,0.383,-22.624,0.383,3.593,109.111,91.413,9.715,12.027,52.197,129.471,17.325,17.325,0.173,0.0,1.181,0.0,0.0,2.945,19.454,0.85,,16.315,23.445,10.945,18.269,0.0,18.654,21.984,10.945,10.945,0.0,19.542,0.0,26.014,15.821,-4.459,152.916,152.916,87.127,,0.0,8.597,55.984,561450.0,298.8563
854,05/05/2004,Origen Financial Inc,68619E208,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-27,,0.0,-20.012,0.0,0.362,,20.71,-2.414,20.71,,1284.201,221.842,0.61,10.791,27.081,43.149,26.015,26.015,0.26,0.0,294.769,751.931,0.0,1057.722,69.507,-1.26,,0.0,71.018,-31.767,2.146,0.0,319.672,1135.816,-31.767,-31.783,32.246,-31.707,,6.556,2.974,-73.842,114.167,114.167,148.385,,0.0,0.06,,525990.0,
855,05/06/2004,InfraSource Services Inc,45684P102,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.408,14.026,12.35,,13.547,14.373,6.947,35.292,522.48,272.625,26.774,21.781,26.781,521.815,38.943,38.943,0.039,0.0,0.9,0.094,1.101,85.778,26.955,0.27,,134.478,129.208,8.475,141.273,73.084,123.954,238.497,9.576,9.576,0.0,14.299,0.0,175.424,144.67,11.319,651.023,651.023,283.983,,0.0,5.824,99.036,237110.0,506.259
856,05/12/2004,Nuvasive,670704105,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.043,0.826,0.0,,0.029,-0.398,0.029,1.598,80.752,149.882,6.139,8.56,59.153,7.93,23.951,23.951,0.024,0.0,0.005,0.0,0.0,0.018,-14.64,-0.91,,0.0,30.473,-14.21,0.0,5.249,9.342,9.355,-14.21,-14.21,0.0,-14.21,0.0,14.183,8.725,-78.509,38.403,38.403,71.397,71.397,0.0,0.0,62.656,339112.0,245.4978
857,05/19/2004,Animas Corp,03525Y105,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,1.378,0.0,,3.654,-1.112,3.654,4.43,75.985,164.642,4.779,30.867,30.867,24.823,20.023,20.023,0.2,0.0,0.398,0.238,0.0,0.652,-2.154,-1.23,,0.0,43.103,-16.662,0.0,10.924,8.905,10.979,-16.662,-16.662,0.0,-16.662,0.0,12.188,6.78,-99.836,67.926,67.926,65.006,,0.0,0.0,56.646,339113.0,312.9595
858,05/24/2004,Genworth Financial Inc,37247D106,0,2004-12-31,7.0,5.0,2004-12-31,,,5.0,1609.0,0.0,,,16161.0,5674.0,11141.0,,103878.0,10612.0,0.0,1392.0,2210.0,9143.0,489.6,489.6,0.0,0.0,559.0,3042.0,7.0,4891.0,1874.0,2.36,,1465.0,1874.0,1145.0,2170.0,0.0,,91012.0,1157.0,1157.0,559.0,1638.0,0.0,0.0,0.0,2254.0,11017.0,11017.0,12866.0,12866.0,0.0,493.0,,524113.0,
859,05/25/2004,Gabelli Glbl Utlty&Inc Trust,36242L105,0,2004-12-31,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525990.0,
860,05/26/2004,Acadia Pharmaceuticals,004225108,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.314,1.891,0.0,,0.0,-0.494,0.0,2.153,40.365,124.647,0.585,8.302,35.927,29.452,16.923,16.923,0.002,0.0,1.486,0.56,0.0,2.53,-26.095,-1.67,,0.0,-24.848,-25.917,0.0,0.0,8.641,9.685,-25.917,-17.331,0.0,-25.917,0.0,10.945,2.547,-93.969,4.604,4.604,30.68,30.68,0.0,0.0,29.177,325414.0,114.5687
861,05/26/2004,AngioDynamics Inc,03475V101,0,2004-05-31,7.0,5.0,2004-05-29,,,0.0,-0.118,1.351,0.122,,1.044,-1.019,1.044,2.143,49.726,45.506,1.635,1.747,2.585,22.573,11.15,11.15,0.112,3.1,3.155,0.0,0.0,6.255,5.123,0.34,,0.0,26.482,3.143,0.964,8.545,9.394,12.494,3.143,3.143,0.0,4.381,,9.607,7.343,-8.386,49.055,49.055,37.232,37.232,0.0,1.238,30.981,339112.0,158.107
862,05/26/2004,Critical Therapeutics Inc,22674T105,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.362,1.851,0.0,,0.213,-4.079,0.213,4.218,83.114,124.273,2.019,11.98,78.829,34.693,24.085,24.085,0.024,0.0,0.837,0.0,0.0,2.204,-31.349,-2.28,,0.0,-30.257,-31.094,0.0,0.0,16.339,17.706,-31.094,-33.303,0.0,-31.094,0.0,2.845,2.205,-58.889,4.436,4.436,65.408,,0.0,0.0,64.357,325412.0,192.68
863,05/26/2004,Republic Airways Holdings Inc,760276105,0,2004-12-31,7.0,8.0,2004-12-31,,,0.0,-4.168,11.058,0.0,,43.445,-5.843,7.246,12.1,1171.82,87.12,143.603,46.22,47.423,473.084,25.559,25.559,0.026,0.0,46.986,846.974,0.0,850.869,91.345,1.66,,13.335,173.24,38.852,13.335,18.234,116.483,997.169,38.852,38.852,0.0,63.399,0.0,1106.269,1031.94,87.505,646.324,646.324,174.651,174.651,0.0,24.547,-33.383,481111.0,339.1679
864,05/27/2004,Alnylam Pharmaceuticals Inc,02043Q107,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.42,0.966,,,2.827,2.867,2.313,0.91,66.107,108.519,9.006,20.272,46.046,34.098,20.932,20.932,0.208,0.0,0.79,6.411,0.0,7.201,-32.264,-2.98,-0.231,0.0,-29.82,-32.654,3.405,0.0,6.575,19.965,-32.654,-35.367,0.0,-32.654,0.0,14.157,11.694,-62.585,4.278,4.278,46.142,46.142,0.0,0.0,41.606,325412.0,156.362
865,06/03/2004,Inhibitex,45719T103,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.0,1.082,0.0,,0.0,2.916,0.0,3.078,91.239,171.92,1.574,71.581,87.205,26.275,25.133,25.133,0.025,0.0,1.192,0.486,0.0,1.999,-26.445,-2.52,,0.0,-25.625,-25.912,0.0,0.0,9.049,10.693,-25.912,-28.735,0.0,-25.912,0.0,5.692,2.63,-91.399,0.65,0.65,80.546,,0.0,0.0,79.56,325414.0,202.0693
866,06/09/2004,PowerDsine Ltd,M41415106,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.097,0.0,0.0,,0.121,-0.436,0.0,3.175,93.125,126.899,0.624,15.616,43.765,19.647,19.311,19.311,0.136,0.0,0.0,0.0,0.0,0.0,-1.712,-0.1,-0.091,0.0,21.521,-1.134,0.0,1.431,13.827,15.8,-1.134,-1.134,0.0,-1.013,0.0,5.169,1.623,-49.71,41.168,41.168,77.325,,0.0,0.121,38.932,334210.0,264.7538
867,06/15/2004,Leadis Technology Inc,52171N103,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,0.414,6.342,,,0.894,-4.113,0.894,20.51,154.815,98.476,1.279,45.012,108.973,97.4,28.026,28.026,0.028,0.0,0.0,0.0,0.0,0.0,29.016,0.72,0.007,0.0,52.85,17.593,0.0,6.08,27.467,27.709,17.593,17.593,0.0,29.972,0.0,2.808,2.103,28.602,150.25,150.25,127.106,,0.0,12.379,124.351,334413.0,298.4769
868,06/15/2004,Metabasis Therapeutics Inc,59101M105,0,2004-12-31,7.0,5.0,2004-12-31,,,0.0,-0.054,1.126,0.0,,0.0,-0.489,0.0,0.864,47.86,93.265,1.326,10.921,43.855,21.413,18.169,18.169,0.018,0.0,0.834,0.0,0.0,2.226,-15.275,-1.49,,0.0,-14.576,-14.972,0.0,0.0,4.6,5.996,-14.972,-14.972,0.0,-14.972,0.0,9.474,2.354,-51.419,6.837,6.837,41.864,,0.0,0.0,40.906,325412.0,131.7253
869,06/21/2004,Jackson Hewitt Tax Service Inc,468202106,0,2005-04-30,7.0,5.0,2005-04-30,,,0.0,0.0,10.988,2.747,,9.026,-2.497,9.026,2.089,675.089,344.908,4.919,113.264,113.264,70.354,37.634,37.634,0.376,0.0,0.0,175.0,0.0,175.0,91.235,1.33,,392.691,162.133,49.951,480.325,0.0,56.754,278.852,49.951,49.951,0.0,82.156,0.0,62.24,33.942,50.953,232.487,232.487,396.237,,0.0,32.205,85.841,541213.0,693.2183
