,Unnamed: 0,conm,tic,CUSIP,Date of IPO,IS_SPAC,matched_name
14064,13286,Precision Biosciences Inc,DTIL,74019P108,,False,"('SHUTTERSTOCK INC', 86)"
14065,13287,Watford Holdings Ltd,WTRE,G9478710,,False,"('ALCOBRA LTD', 86)"
14066,13288,Lyft Inc,LYFT,55087P104,,False,"('SHUTTERSTOCK INC', 86)"
14067,13289,Puyi Inc,PUYI,69373Y109,,False,"('SHUTTERSTOCK INC', 86)"
14068,13290,Powerbridge Technologies Co,PBTS,G72007100,,False,"('WHITEWAVE FOODS CO', 86)"
14069,13291,Ruhnn Holding Ltd,RUHN,781314109,,False,"('QUEST RESOURCE HOLDING CORP', 86)"
14070,13292,NGM Biopharmaceuticals Inc,NGM,62921N105,,False,"('EIGER BIOPHARMACEUTICALS INC', 89)"
14071,13293,Replay Acquisition Corp,RPLA.,G75130123,,False,"('GENZYME CORP', 86)"
14072,13294,Silk Road Medical Inc,SILK,82710M100,,False,"('QUALYS INC', 86)"
14073,13295,Tradeweb Markets Inc,TW,892672106,,False,"('QUALYS INC', 86)"
14074,13296,Guardion Health Sciences,GHSI,40145Q203,,False,"('ZEPP HEALTH CORP', 86)"
14075,13298,Pagerduty Inc,PD,69553P100,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14076,13299,Tufin Software Tech Ltd,TUFN,M8893U102,,False,"('VOLITIONRX LTD', 86)"
14077,13300,Palomar Holdings Inc,PLMR,69753M105,,False,"('QUALYS INC', 86)"
14078,13301,Turning Point Therapeutics,TPTX,90041T108,,False,"('MAST THERAPEUTICS', 86)"
14079,13302,Brigham Minerals Inc,MNRL,10918L103,,False,"('QUALYS INC', 86)"
14080,13303,Greenlane Holdings,GNLN,395330103,,False,"('NATIONAL GENERAL HOLDINGS CP', 86)"
14081,13304,Hookipa Pharma Inc,HOOK,43906K100,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14082,13305,Pinterest Inc,PINS,72352L106,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14083,13306,Zoom Video Communications Inc,ZM,98980L101,,False,"('WJ COMMUNICATIONS INC', 87)"
14084,13307,Act II Global Acquisition Corp,ACTTU,G0080J112,,False,"('GLADSTONE LAND CORP', 86)"
14085,13308,Wah Fu Education Group Ltd,WAFU,G94184101,,False,"('VOLITIONRX LTD', 86)"
14086,13309,Beyond Meat Inc,BYND,8.86E+112,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14087,13310,So-Young International Inc,SY,83356Q108,,False,"('YONGYE INTERNATIONAL INC', 88)"
14088,13311,Transmedics Group Inc,TMDX,89377M109,,False,"('QUALYS INC', 86)"
14089,13312,Atif Holdings Ltd,ATIF,G0602B100,,False,"('ALCOBRA LTD', 86)"
14090,13313,Red River Bancshares Inc,RRBI,75686R202,,False,"('BLUE RIVER BANCSHARES INC', 90)"
14091,13314,Sciplay Corp,SCPL,809087109,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14092,13315,Yunji Inc,YJ,98873N107,,False,"('SHUTTERSTOCK INC', 86)"
14093,13317,Trevi Therapeutics Inc,TRVI,89532M101,,False,"('TRIUS THERAPEUTICS INC', 91)"
14094,13318,Parsons Corp,PSN,70202L102,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14095,13319,Axcella Health Inc,AXLA,05454B105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14096,13320,Cortexyme Inc,CRTX,22053A107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14097,13321,Headhunter Grp Plc,HHR,42207L106,,False,"('AVIVA PLC', 86)"
14098,13322,Mayville Engineering Co Inc,MEC,578605107,,False,"('SHUTTERSTOCK INC', 86)"
14099,13323,Milestone Pharmaceuticals Inc,MIST,59935V107,,False,"('RA PHARMACEUTICALS INC', 88)"
14100,13324,NextCure Inc,NXTC,6.53E+112,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14101,13325,South Plains Financial Inc,SPFI,83946P107,,False,"('SHUTTERSTOCK INC', 86)"
14102,13327,Health Sciences Acqs,HSACU,42227C201,,False,"('PRA HEALTH SCIENCES INC', 82)"
14103,13328,Jiayin Grp Inc,JFIN,47737C104,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14104,13329,Sonim Technologies Inc,SONM,83548F101,,False,"('ON2 TECHNOLOGIES INC', 90)"
14105,13330,Uber Technologies Inc,UBER,90353T100,,False,"('BEI TECHNOLOGIES INC', 93)"
14106,13331,AGBA Acq Ltd,AGBA,G0120M133,,False,"('METHES ENERGIES INTL LTD', 86)"
14107,13332,Applied Therapeutics Inc,APLT,03828A101,,False,"('AGILE THERAPEUTICS INC', 87)"
14108,13333,Postal Realty Trust Inc,PSTL,73757R102,,False,"('QUALYS INC', 86)"
14109,13334,Avantor Inc,AVTR,05352A100,,False,"('AVANTGO INC', 91)"
14110,13335,Fastly Inc,FSLY,31188V100,,False,"('SHUTTERSTOCK INC', 86)"
14111,13336,Luckin Coffee Inc,LK,54951L109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14112,13338,Bicycle Therapeutics Ltd,BCYC,88786108,,False,"('VOLITIONRX LTD', 86)"
14113,13339,Ideaya Biosciences Inc,IDYA,45166A102,,False,"('DARA BIOSCIENCES INC', 90)"
14114,13340,Rattler Midstream Partners LP,RTLR,75419T103,,False,"('ANTERO MIDSTREAM PARTNERS LP', 91)"
14115,13343,Gsx Techedu Inc,GSX,36257Y109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14116,13345,Revolve Group LLC,RVLV,76156B107,,False,"('VALINAR LLC', 86)"
14117,13346,Crowdstrike Holdings Inc,CRWD,22788C105,,False,"('SHUTTERSTOCK INC', 86)"
14118,13347,Mohawk Group Holdings Inc,MWK,608189106,,False,"('SHUTTERSTOCK INC', 86)"
14119,13348,Fiverr International Ltd,FVRR,M4R82T106,,False,"('VOLITIONRX LTD', 86)"
14120,13349,Chewy Inc,CHWY,16679L109,,False,"('SHUTTERSTOCK INC', 86)"
14121,13350,Stoke Therapeutics Inc,STOK,86150R107,,False,"('SOLENO THERAPEUTICS INC', 89)"
14122,13351,Akero Therapeutics Inc,AKRO,00973Y108,,False,"('ACER THERAPEUTICS INC', 93)"
14123,13352,Atreca Inc,BCEL,04965G109,,False,"('SHUTTERSTOCK INC', 86)"
14124,13353,Grocery Outlet Holding Corp,GO,39874R101,,False,"('GENZYME CORP', 86)"
14125,13354,Personalis Inc,PSNL,71535D106,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14126,13355,Prevail Therapeutics Inc,PRVL,74140Y101,,False,"('REVANCE THERAPEUTICS INC', 88)"
14127,13356,Slack,WORK,83088V102,,False,"('BLACKROCK MUNI 30 TARG TERM', 72)"
14128,13358,BlackRock Science and Tech II,BSTZ,09260K101,,False,"('SORRENTO TECH INC', 86)"
14129,13359,Cambium Networks Corp,CMBM,G17766109,,False,"('GENZYME CORP', 86)"
14130,13360,Adaptive Biotechnologies Corp,ADPT,00650F109,,False,"('GLADSTONE LAND CORP', 86)"
14131,13361,BridgeBio Pharma Inc,BBIO,10806X102,,False,"('QUALYS INC', 86)"
14132,13362,Change Healthcare Inc,CHNG,15912K100,,False,"('QUALYS INC', 86)"
14133,13364,Morphic Holding Inc,MORF,61775R105,,False,"('QUALYS INC', 86)"
14134,13365,Karuna Therapeutics Inc,KRTX,48576A100,,False,"('CARA THERAPEUTICS INC', 91)"
14135,13366,The Realreal Inc,REAL,88339P101,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14136,13368,SC Health Corp,SCH.U,G7851620,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14137,13370,Douyu International Holdings,DOYU,25985W105,,False,"('NMI HOLDINGS INC', 86)"
14138,13371,AssetMark Finl Hldg Inc,AMK,04546L106,,False,"('QUALYS INC', 86)"
14139,13373,Fulcrum Therapeutics Inc,FULC,359616109,,False,"('SHUTTERSTOCK INC', 86)"
14140,13374,Mirum Pharmaceuticals Inc,MIRM,604749101,,False,"('MAXIM PHARMACEUTICALS INC', 92)"
14141,13375,Oaktree Acquisition Corp,OAC.U,G67145121,,False,"('GENZYME CORP', 86)"
14142,13376,Owl Rock Capital Corp,ORCC,69121K104,,False,"('GENZYME CORP', 86)"
14143,13377,Phreesia Inc,PHR,71944F106,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14144,13378,Afya Ltd,AFYA,G01125106,,False,"('VOLITIONRX LTD', 86)"
14145,13379,Medallia Inc,MDLA,584021109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14146,13380,Eagle Point Income Co Inc,EIC,269817102,,False,"('SHUTTERSTOCK INC', 86)"
14147,13381,Castle Biosciences Inc,CSTL,14843C105,,False,"('QUALYS INC', 86)"
14148,13382,Fellazo Inc,FLLCU,G3362K104,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14149,13383,Health Catalyst Inc,HCAT,42225T107,,False,"('QUALYS INC', 86)"
14150,13384,Livongo Health Inc,LVGO,539183103,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14151,13385,ProSight Global Inc,PROS,74349J103,,False,"('QUALYS INC', 86)"
14152,13386,Sunnova Energy Intl Inc,NOVA,86745K104,,False,"('QUALYS INC', 86)"
14153,13388,Blue Hat Interactive,BHAT,G1329V106,,False,"('BLUE ZONE INC', 86)"
14154,13389,Wanda Sports Group Co Ltd,WSG,93368R101,,False,"('VOLITIONRX LTD', 86)"
14155,13390,Netfin Acquisition Corp,NFINU,G6455A123,,False,"('IDEATION ACQUISITION CORP', 88)"
14156,13391,Dynatrace Inc,DT,268150109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14157,13392,Kura Sushi USA Inc,KRUS,501270102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14158,13393,Sundial Growers Inc,SNDL,86730L109,,False,"('QUALYS INC', 86)"
14159,13395,AMTD International Inc,HKIB,00180G106,,False,"('ASTEA INTERNATIONAL INC', 89)"
14160,13396,InMode Ltd,INMD,M5425M103,,False,"('METHES ENERGIES INTL LTD', 86)"
14161,13397,Silver Spike Acq Corp.,SSPKU,G8136L122,,False,"('GENZYME CORP', 86)"
14162,13398,Thunder Bridge Acq II Ltd,THBRU,G8857S124,,False,"('VOLITIONRX LTD', 86)"
14163,13399,9F Inc,JFG,65442R109,,False,"('SHUTTERSTOCK INC', 86)"
14164,13400,Crossfirst Bankshares Inc,CFB,22766M109,,False,"('FIRST BANK', 90)"
14165,13402,10X Genomics Inc,TXG,88025U109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14166,13403,SmileDirectClub Inc,SDC,83192H106,,False,"('QUALYS INC', 86)"
14167,13404,Cloudflare Inc,NET,18915M107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14168,13406,Satsuma Pharmaceuticals Inc,STSA,859319303,,False,"('ISTA PHARMACEUTICALS INC', 90)"
14169,13407,Springworks Therapeutics Inc,SWTX,85205L107,,False,"('SHUTTERSTOCK INC', 86)"
14170,13409,Envista Hldg Corp,NVST,29415F104,,False,"('SILVER BAY REALTY TRUST CORP', 86)"
14171,13410,IGM Biosciences Inc,IGMS,449585108,,False,"('YM BIOSCIENCES INC', 92)"
14172,13411,Datadog Inc,DDOG,23804L103,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14173,13412,Exagen Inc,XGN,30068X103,,False,"('SEAGEN INC', 90)"
14174,13413,Ping Identity Holding Corp,PING,72341T103,,False,"('GENZYME CORP', 86)"
14175,13414,Oportun Financial Corp,OPRT,68376D104,,False,"('PORT FINANCIAL CORP', 93)"
14176,13415,Peloton Interactive Inc,PTON,70614W100,,False,"('QUALYS INC', 86)"
14177,13416,Aprea Therapeutics Inc,APRE,03836J102,,False,"('CARA THERAPEUTICS INC', 93)"
14178,13417,Frequency Therapeutics Inc,FREQ,35803L108,,False,"('SHUTTERSTOCK INC', 86)"
14179,13418,Viela Bio Inc,VIE,926613100,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14180,13419,BioNTech SE,BNTX,09075V102,,False,"('BASF SE', 86)"
14181,13420,Hbt Financial Inc,HBT,404111106,,False,"('MSB FINANCIAL INC', 88)"
14182,13421,Vir Biotechnology Inc,VIR,92764N102,,False,"('QUALYS INC', 86)"
14183,13422,BellRing Brands Inc,BRBR,79823100,,False,"('QUALYS INC', 86)"
14184,13423,Galileo Acq Corp,GLEO.,G3770A128,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14185,13424,Union Acq Corp II,LATNU,G9402Q118,,False,"('HYDE PARK ACQUISITION CP II', 86)"
14186,13425,BRP Group Inc,BRP,05589G102,,False,"('CBRE GROUP INC', 89)"
14187,13426,Aesthetic Medical,AIH,00809M104,,False,"('HELIUS MEDICAL TECHNOLOGIES', 86)"
14188,13427,Cabaletta Bio Inc,CABA,12674W109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14189,13428,Happiness Biotech Group Ltd,HAPP,G4289N106,,False,"('VOLITIONRX LTD', 86)"
14190,13429,Phathom Pharmaceuticals Inc,PHAT,71722W107,,False,"('RA PHARMACEUTICALS INC', 88)"
14191,13430,Progyny Inc,PGNY,7.43E+107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14192,13431,TFF Pharmaceuticals Inc,TFFP,87241J104,,False,"('RA PHARMACEUTICALS INC', 89)"
14193,13432,Youdao Inc,DAO,98741T104,,False,"('SHUTTERSTOCK INC', 86)"
14194,13433,AllianzGI Artificial Int Fund,AIO,01883M10,,False,"('INDIA FUND INC', 86)"
14195,13434,Oyster Point Pharma Inc,OYST,69242L106,,False,"('QUALYS INC', 86)"
14196,13435,RAPT Therapeutics Inc,RAPT,7.54E+113,,False,"('APTEVO THERAPEUTICS INC', 91)"
14197,13436,Fangdd Network Group Ltd,DUO,30712L109,,False,"('VOLITIONRX LTD', 86)"
14198,13440,Q&K Intl Grp Ltd,QK,74738J102,,False,"('METHES ENERGIES INTL LTD', 86)"
14199,13442,Centogene BV,CNTG,N1976T109,,False,"('CENTENE CORP', 67)"
14200,13443,Galera Therapeutics Inc,GRTX,36338D108,,False,"('ALDEYRA THERAPEUTICS INC', 94)"
14201,13444,Silvergate Capital Corp,SI,82837P408,,False,"('GENZYME CORP', 86)"
14202,13445,36kr Hldg Inc,KRKR,88429K103,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14203,13446,CNS Pharmaceuticals Inc,CNSP,18978H102,,False,"('CASI PHARMACEUTICALS INC', 94)"
14204,13447,Ecmoho Ltd,MOHO,27888P104,,False,"('METHES ENERGIES INTL LTD', 86)"
14205,13450,TELA Bio Inc,TELA,872381108,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14206,13451,89bio Inc,ETNB,282559103,,False,"('SHUTTERSTOCK INC', 86)"
14207,13452,YayYo Inc,YAYO,985294107,,False,"('SHUTTERSTOCK INC', 86)"
14208,13456,Canaan Inc,CAN,134748102,,False,"('SHUTTERSTOCK INC', 86)"
14209,13457,SiTime Corp,SITM,82982T106,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14210,13458,Alpine Income Property Trust,PINE,02083X103,,False,"('REALTY INCOME CORP', 86)"
14211,13461,Alussa Energy Acq Corp,ALUS.,G0232J127,,False,"('GENZYME CORP', 86)"
14212,13462,Calamos Long/Short Equity Inc,CPZ,12812C106,,False,"('SHUTTERSTOCK INC', 86)"
14213,13463,LMP Automotive Holdings Inc,LMPX,53952P101,,False,"('SHUTTERSTOCK INC', 86)"
14214,13465,XP Inc,XP,G98239109,,False,"('XPO INC', 92)"
14215,13466,Bill.com Holdings Inc,BILL,90043100,,False,"('QUALYS INC', 86)"
14216,13467,EHang Holdings Ltd,EH,2.69E+106,,False,"('FANG HOLDINGS LTD', 91)"
14217,13470,OneConnect Finl Tech Co Ltd,OCFT,68248T105,,False,"('VOLITIONRX LTD', 86)"
14218,13471,Sprout Social Inc,SPT,85209W109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14219,13472,Indonesia Energy Corp Ltd,INDO,G4760X102,,False,"('VOLITIONRX LTD', 86)"
14220,13473,Monopar Therapeutics,MNPR,61023L108,,False,"('MAST THERAPEUTICS', 81)"
14221,13474,Molecular Data,MKD,60852l106,,False,"('HTG MOLECULAR DIAGNOSTICS', 86)"
14222,13475,I-MAB,IMAB,44975P103,,False,"('M I ACQUISITIONS INC', 86)"
14223,13476,Lizhi Inc,LIZI,53933L104,,False,"('SHUTTERSTOCK INC', 86)"
14224,13477,Phoenix Tree Holdings Ltd,DNK,719156101,,False,"('VOLITIONRX LTD', 86)"
14225,13478,Velocity Financial LLC,VEL,92262D101,,False,"('VALINAR LLC', 86)"
14226,13479,Gores Holdings IV Inc,GHIVU,382865103,,False,"('GORES HOLDINGS II INC', 95)"
14227,13480,SCVX Corp,SCVX.,G79448208,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14228,13481,Annovis Bio Inc,ANVS,03615A108,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14229,13482,BlackRock Health Sci Tr II,BMEZ,9.26E+108,,False,"('SYNEOS HEALTH INC', 86)"
14230,13483,Anpac Bio Med Science Co Ltd,ANPC,03635R107,,False,"('VOLITIONRX LTD', 86)"
14231,13484,Black Diamond Therapeutics Inc,BDTX,9.20E+108,,False,"('SHUTTERSTOCK INC', 86)"
14232,13485,1Life Healthcare Inc,ONEM,68269G107,,False,"('QUALYS INC', 86)"
14233,13486,Arcutis Biotherapeutics Inc,ARQT,03969K108,,False,"('ASTERIAS BIOTHERAPEUTICS INC', 87)"
14234,13487,Reynolds Consumer Products Inc,REYN,76171L106,,False,"('SHUTTERSTOCK INC', 86)"
14235,13488,InterPrivate Acq Corp,IPV U,46064A103,,False,"('GENZYME CORP', 86)"
14236,13489,Beam Therapeutics Inc,BEAM,07373V105,,False,"('LEAP THERAPEUTICS INC', 90)"
14237,13490,Casper Sleep Inc,CSPR,147626105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14238,13491,PPD Inc,PPD,69355F102,,False,"('SHUTTERSTOCK INC', 86)"
14239,13492,Schrodinger Inc,SDGR,80810D103,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14240,13493,Nexpoint Real Est Inc,NREF,65342M101,,False,"('QUALYS INC', 86)"
14241,13494,OneWater Marine Inc,ONEW,68280L101,,False,"('QUALYS INC', 86)"
14242,13497,Huize Holding Ltd,HUIZ,4.45E+113,,False,"('QUEST RESOURCE HOLDING CORP', 86)"
14243,13498,Muscle Maker Inc,GRIL,627333107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14244,13499,Revolution Medicines Inc,RVMD,76155X100,,False,"('SHUTTERSTOCK INC', 86)"
14245,13500,Yunhong International,ZGYHU,G98882114,,False,"('PRA INTERNATIONAL', 83)"
14246,13502,Newborn Acq Corp,NBACU,G6463T106,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
14247,13503,East Stone Acq Corp,ESSCU,G2911D124,,False,"('GENZYME CORP', 86)"
14248,13505,Zhongchao Inc,ZCMD,G9897X107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14249,13506,DoubleLine Yield,DLY,25862D105,,False,"('PGIM GLOBAL HI YIELD FND INC', 86)"
14250,13507,Passage Bio Inc,PASG,702712100,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14251,13508,GFL Environmental Inc,GFL,36168Q104,,False,"('QUALYS INC', 86)"
14252,13512,Imara Inc,IMRA,45249V107,,False,"('SHUTTERSTOCK INC', 86)"
14253,13513,Wimi Hologram Cloud Inc,WIMI,97264L100,,False,"('QUALYS INC', 86)"
14254,13514,Zentalis Pharmaceuticals LLC,ZNTL,98943L107,,False,"('VALINAR LLC', 86)"
14255,13515,Keros Therapeutics Inc,KROS,492327101,,False,"('NEOS THERAPEUTICS INC', 93)"
14256,13516,Social Capital Hedosophia III,IPOC.,G8251K123,,False,"('MONROE CAPITAL CORP', 86)"
14257,13517,CC Neuberger Principal Hldg I,PCPL,G1992Y106,,False,"('ALIBABA GROUP HLDG', 86)"
14258,13518,Chardan Healthcare Acq 2 Corp,CHAQ,15957T107,,False,"('GLADSTONE LAND CORP', 86)"
14259,13519,Oric Pharmaceuticals Inc,ORIC,68622P109,,False,"('RA PHARMACEUTICALS INC', 91)"
14260,13520,Social Capital Hedosophia II,IPOB,G8250T117,,False,"('OFS CAPITAL CORP', 86)"
14261,13523,Lyra Therapeutics Inc,LYRA,55234L105,,False,"('ALDEYRA THERAPEUTICS INC', 93)"
14262,13526,Sustainable Opportunities,SOAC,G8598Y125,,False,"('KKR INCOME OPPORTUNITIES FD', 65)"
14263,13527,Ayala Pharmaceuticals Inc,AYLA,05465V108,,False,"('ALNYLAM PHARMACEUTICALS INC', 92)"
14264,13528,China Liberal Education,CLEU,G2161Y109,,False,"('CHINA CGAME INC', 86)"
14265,13529,Kingsoft Cloud Holdings Ltd,KC,49639K101,,False,"('VOLITIONRX LTD', 86)"
14266,13531,Jaws Acquisition Corp,JWS.U,G50744104,,False,"('BGS ACQUISITION CORP', 88)"
14267,13532,ADC Therapeutics SA,ADCT,H0036K147,,False,"('INTELSAT SA', 86)"
14268,13536,SelectQuote Inc,SLQT,816307300,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14269,13537,Inari Medical Inc,NARI,45332Y109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14270,13539,Pliant Therapeutics Inc,PLRX,729139105,,False,"('DIANTHUS THERAPEUTICS INC', 88)"
14271,13540,Warner Music Group Corp,WMG,934550203,,False,"('WARNER MUSIC GROUP CORP', 100)"
14272,13541,ZoomInfo Technologies Inc,ZI,98980F104,,False,"('ZOOM TECHNOLOGIES INC', 91)"
14273,13542,Applied Molecular Transport,AMTI,03824M109,,False,"('APPLIED FILMS CORP', 86)"
14274,13543,Arya Sciences Acquisition II,ARYBU,G31655114,,False,"('ZYLA LIFE SCIENCES', 86)"
14275,13544,Dada Nexus Ltd,DADA,23344D108,,False,"('METHES ENERGIES INTL LTD', 86)"
14276,13545,Legend Biotech Corp,LEGN,52490G102,,False,"('GENZYME CORP', 86)"
14277,13547,Shift4 Payments Inc,FOUR,82452J109,,False,"('NTS INC', 90)"
14278,13549,Vroom Inc,VRM,92918V109,,False,"('SHUTTERSTOCK INC', 86)"
14279,13550,UCloudLink Group Inc,UCL,90354D104,,False,"('QUALYS INC', 86)"
14280,13551,Lantern Pharma Inc,LTRN,51654W101,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14281,13552,AZEK Co Inc,AZEK,05478C105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14282,13553,Avidity Biosciences Inc,RNA,05370A108,,False,"('QUALYS INC', 86)"
14283,13554,Burning Rock Biotech Ltd,BNR,12233L107,,False,"('VOLITIONRX LTD', 86)"
14284,13555,Generation Bio Co,GBIO,37148K100,,False,"('HOUGHTON MIFFLIN HARCOURT CO', 86)"
14285,13556,Vaxcyte Inc,PCVX,92243G108,,False,"('VERACYTE INC', 87)"
14286,13557,Royalty Pharma Plc,RPRX,G7709Q104,,False,"('AVIVA PLC', 86)"
14287,13559,Forma Therapeutics Hldg Inc,FMTX,34633R104,,False,"('SHUTTERSTOCK INC', 86)"
14288,13560,Genetron Hldg Ltd,GTH,37186H100,,False,"('ALCOBRA LTD', 86)"
14289,13561,Progenity Inc,PROG,74319F107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14290,13562,Repare Therapeutics Inc,RPTX,760273102,,False,"('TRAVERE THERAPEUTICS INC', 89)"
14291,13564,Agora Inc,API,00851L103,,False,"('SHUTTERSTOCK INC', 86)"
14292,13565,Akouos Inc,AKUS,00973J101,,False,"('SHUTTERSTOCK INC', 86)"
14293,13566,Albertsons Cos Inc,ACI,13091103,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14294,13567,Angel Oak Dynamic Finl,DYFN,03462A102,,False,"('ANGIODYNAMICS INC', 72)"
14295,13568,Ebang Intl Hldg Inc,EBON,G3R33A106,,False,"('QUALYS INC', 86)"
14296,13570,Fusion Pharmaceuticals Inc,FUSN,36118A100,,False,"('VION PHARMACEUTICALS INC', 92)"
14297,13572,PolyPid Ltd,PYPD,M8001Q118,,False,"('METHES ENERGIES INTL LTD', 86)"
14298,13573,Aditx Therapeutics (ADiTxT),ADTX,7025109,,False,"('MAST THERAPEUTICS', 86)"
14299,13574,GS Acquisition Holdings Corp,GSAH.,36255F201,,False,"('GS ACQUISITION HLDGS CORP', 94)"
14300,13575,Dun & Bradstreet Holding,DNB,26484T106,,False,"('LDR HOLDING CORP', 86)"
14301,13577,Accolade Inc,ACCD,4.37E+104,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14302,13579,Lemonade Inc,LMND,52567D107,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14303,13580,Bluecity Hldg Ltd,BLCT,09610L106,,False,"('ALCOBRA LTD', 86)"
14304,13581,Therapeutics Acquisition Corp,TXAC,88339T103,,False,"('GLADSTONE LAND CORP', 86)"
14305,13582,Nkarta Inc,NKTX,65487U108,,False,"('SHUTTERSTOCK INC', 86)"
14306,13583,Poseida Therapeutics Inc,PSTX,73730P108,,False,"('SERINA THERAPEUTICS INC', 89)"
14307,13584,Quhuo Ltd,QH,74841Q100,,False,"('VOLITIONRX LTD', 86)"
14308,13587,nCino Inc,NCNO,63947U107,,False,"('NIO INC', 88)"
14309,13588,D8 Holdings Corp,DEH U,G2614K102,,False,"('LDR HOLDING CORP', 88)"
14310,13589,GoHealth Inc,GOCO,38046W105,,False,"('EHEALTH INC', 87)"
14311,13590,Malacca Straits Acq Co Ltd,MLACU,G5859B125,,False,"('VOLITIONRX LTD', 86)"
14312,13592,Relay Therapeutics Inc,RLAY,75943R102,,False,"('CARA THERAPEUTICS INC', 88)"
14313,13593,Trean Insurance Group Inc,TIG,89457R101,,False,"('SHUTTERSTOCK INC', 86)"
14314,13594,ALX Oncology Holdings Inc,ALXO,00166B105,,False,"('SHUTTERSTOCK INC', 86)"
14315,13595,Berkeley Lights Inc,BLI,84310101,,False,"('QUALYS INC', 86)"
14316,13597,Pandion Therapeutics Inc,PAND,698340106,,False,"('NEON THERAPEUTICS INC', 89)"
14317,13598,Jamf Holding Corp,JAMF,47074L105,,False,"('SILVER BAY REALTY TRUST CORP', 86)"
14318,13602,Skillful Craftsman Educ Tech,EDTK,G8211A108,,False,"('SORRENTO TECH INC', 86)"
14319,13603,Annexon Inc,ANNX,03589W102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14320,13604,Ascendant Digital Acq Corp,ACND,G05155125,,False,"('GENZYME CORP', 86)"
14321,13606,Inozyme Pharma Inc,INZY,45790W108,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14322,13607,Nurix Therapeutics Inc,NRIX,67080M103,,False,"('NUO THERAPEUTICS INC', 90)"
14323,13608,iTeos Therapeutics Inc,ITOS,46565G104,,False,"('NEOS THERAPEUTICS INC', 93)"
14324,13609,ACE Convergence Acq Corp,ACEVU,G0083D112,,False,"('GENZYME CORP', 86)"
14325,13610,Vertex Inc,VERX,92538J106,,False,"('SHUTTERSTOCK INC', 86)"
14326,13611,Allovir Inc,ALVR,19818103,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14327,13613,Li Auto Inc,LI,50202M102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14328,13614,1847 Goedeker Inc,GOED,28252C109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
14329,13617,Fathom Holdings Inc,FTHM,31189V109,,False,"('QUALYS INC', 86)"
