,offer date,IPO name,CUSIP
3313,07/28/1988,Bond International Gold,097882104
3314,07/28/1988,Columbia Laboratories,197779101
3315,07/28/1988,Integral Systems,457939106
3316,07/29/1988,Charter Federal Savings Bank,16122H101
3317,07/29/1988,Rexene,761682103
3318,08/02/1988,Environmental Control Group,293928107
3319,08/03/1988,Channel America LPTV Holdings,159139203
3320,08/04/1988,Default Proof Credit Card Sys,244626305
3321,08/04/1988,Kile Technology,494002108
3322,08/09/1988,Mayflower Financial,578343105
3323,08/09/1988,Smithfield Companies,832245104
3324,08/10/1988,CIGNA High Income Shares,12551D10
3325,08/11/1988,Ashland Coal,043906106
3326,08/11/1988,Fund Alabama,36076310
3327,08/11/1988,Kinder-Care Learning Centers,494521107
3328,08/11/1988,Long Island City Financial,542666102
3329,08/11/1988,NeoRx,640520102
3330,08/11/1988,Novellus Systems,670008101
3331,08/12/1988,BMC Software,055921100
3332,08/12/1988,In Home Health,453222101
3333,08/12/1988,India Growth Fund,45409010
3334,08/12/1988,Stotler Group,862280104
3335,08/12/1988,Unitronix,913287108
3336,08/17/1988,B&H Ocean Carriers,055090104
3337,08/18/1988,ACM Govt Opportunity Fund,000918102
3338,08/18/1988,Koger Equity,50022810
3339,08/19/1988,SynOptics Communications,871609103
3340,08/19/1988,TIS Mortgage Investment,872527106
3341,08/19/1988,Van Kampen Municipal Income TR,920909108
3342,08/23/1988,Franklin First Financial,353529100
3343,08/23/1988,Home Port Bancorp,437304108
3344,08/23/1988,Real Estate Sec Income Fund,75600810
3345,08/24/1988,Global Income Plus Fund,37933L107
3346,09/14/1988,Deals Are Us,242318103
3347,09/16/1988,RYMAC Mortgage Investment,78392310
3348,09/18/1988,ALLSTATE MUNICIPAL INCOME OPP,01990710
3349,09/20/1988,Casual Male,148708100
3350,09/20/1988,Weitek,949044101
3351,09/22/1988,American Govt Income Portfolio,025919101
3352,09/22/1988,MuniVest Fund,626295109
3353,09/22/1988,World Income Fund Inc,98148D108
3354,09/22/1988,Zweig Total Return Fund Inc,989837109
3355,09/23/1988,DFSoutheastern,232915108
3356,09/23/1988,Franklin Universal Trust,355145103
3357,09/23/1988,Heritage Media,427241104
3358,09/28/1988,Automobile Protection,052905106
3359,09/28/1988,Landmark Graphics,514913102
3360,09/29/1988,Associated Natural Gas,045744109
3361,09/29/1988,Electrocon International,285296109
3362,09/30/1988,Gitano Group,376365102
3363,10/03/1988,HIGH INCOME ADVANTAGE TR II,42967510
3364,10/04/1988,ARIX,040453102
3365,10/04/1988,Topologix,890744204
3366,10/04/1988,Wasatch Education Systems,936787100
3367,10/05/1988,Selfix,816317101
3368,10/05/1988,Sierra On-Line,826409104
3369,10/11/1988,BioAnalogics,09058K107
3370,10/12/1988,Lindsay Manufacturing,535555106
3371,10/12/1988,Sterling Chemicals,858903107
3372,10/13/1988,FFO Financial Group,30242K100
3373,10/13/1988,Wainwright Bank & Trust,930705108
3374,10/18/1988,Metcalf & Eddy Companies,591421102
3375,10/19/1988,American Steel & Wire,030041107
3376,10/19/1988,Taunton Technologies,876696105
3377,10/20/1988,Kemper Municipal Income Trust,48842C104
3378,10/20/1988,Kitchen Bazaar,498023100
3379,10/20/1988,Midwest Grain Products,59832G104
3380,10/20/1988,Neoterik Health Technologies,640654109
3381,10/20/1988,Softsel Computer Products,834023103
3382,10/20/1988,Templeton Value Fund Inc,879928109
3383,10/21/1988,Dreyfus Calif Municipal Income,261881106
3384,10/21/1988,Dreyfus Municipal Income,26201R102
3385,10/21/1988,Dreyfus NY Municipal Income,26201T108
3386,10/21/1988,HQ Office Supplies Warehouse,40426P205
3387,10/21/1988,JHM Mortgage Securities LP,466182102
3388,10/21/1988,MassMutual Participation Invts,57629910
3389,10/21/1988,Patriot Premium Dividend Fund,70336K10
3390,10/24/1988,Resort Income Investors,76116510
3391,10/25/1988,Omni Films International,681925103
3392,10/25/1988,Racal Telecom,74981620
3393,10/25/1988,Van Kampen Merritt Cal Muni Tr,920910106
3394,10/25/1988,WestAir Holding,957071103
3395,10/27/1988,ACM Managed Income Fund,00091910
3396,10/27/1988,VSB Bancorp,918283102
3397,10/31/1988,Trilling Medical Technologies,895905107
3398,11/02/1988,Logic Devices,541402103
3399,11/04/1988,Beckman Instruments,075816108
3400,11/04/1988,Metro Bancshares,59160C105
3401,11/07/1988,Leroy Pharmacies,526809207
3402,11/08/1988,Dimensional Visions Group,25434F208
3403,11/09/1988,Huntway Partners LP,447300203
3404,11/10/1988,Community Bancorp,20343D105
3405,11/10/1988,Genus,372461103
3406,11/10/1988,Maryland Cable Holdings,574035200
3407,11/14/1988,Bristol Research,110165206
3408,11/14/1988,Vector Aeromotive,92239C103
3409,11/16/1988,USF&G Pacholder Fund,90329110
3410,11/17/1988,Blackstone Target Term Trust,09252110
3411,11/17/1988,Municipal High Income Fund,62621410
3412,11/22/1988,Templeton Global Govts Inc Tr,87992910
3413,11/23/1988,Federal Agricultural Mortgage,313148503
3414,11/23/1988,Lomas Mortgage Securities Fund,54154210
3415,11/23/1988,Oppenheimer Multi-Government,68393910
3416,11/28/1988,Prospect Street High Income,74358610
3417,12/02/1988,GNW Financial,361917107
3418,12/05/1988,British Steel PLC,111015301
3419,12/06/1988,Kushner-Locke,501337109
3420,12/06/1988,OptimumCare,68388V209
3421,12/07/1988,Terminal Applications Group,880910203
3422,12/08/1988,Hong Kong Telecommunications,438579203
3423,12/08/1988,Office Club,676219108
3424,12/08/1988,Wellington Leisure Products,949568109
3425,12/09/1988,RT Acquisition Associates,749730206
3426,12/12/1988,Santa Fe Pacific Pipeline LP,802177105
3427,12/13/1988,Banco Bilbao Vizcaya,059458208
3428,12/13/1988,Hingham Institution for Svngs,433323102
3429,12/14/1988,FMS Financial,302509104
3430,12/14/1988,Hitox Corporation of America,433658101
3431,12/15/1988,Bliss & Laughlin Industries,093546109
3432,12/15/1988,ERC Environmental and Energy,268906104
3433,12/15/1988,LaserMax,517915203
3434,12/16/1988,Global Ocean Carriers,379357106
3435,12/16/1988,International Barrier,459106100
3436,12/21/1988,CBL Medical,124831108
3437,12/21/1988,Greenwood Bank of Bethel,397044108
3438,12/22/1988,Flexible Bond Trust,33938K10
3439,12/23/1988,RAC Income Fund,74920810
3440,12/29/1988,R-Scan,749729208
3441,01/12/1989,Thermo Cardiosystems,88355K101
3442,01/17/1989,Amsterdam Capital,03218710
3443,01/17/1989,Biopore,090650102
3444,01/18/1989,Lyondell Petrochemical,552078107
3445,01/19/1989,American Federal Bank,025893108
3446,01/19/1989,American Government Term Trust,02592010
3447,01/19/1989,FSI International,302633102
3448,01/19/1989,Franklin Principal Maturity Tr,35459D10
3449,01/19/1989,Software Developer's,83403F105
3450,01/19/1989,Van Kampen Merritt Intermed Tr,92091110
3451,01/23/1989,Kemper Multi-Market Income Tr,48842B10
3452,01/24/1989,American Network Group,028616100
3453,01/25/1989,Legends Company of Chicago,524657202
3454,01/26/1989,VanFed Bancorp,922010103
3455,01/31/1989,ALLSTATE MUNICIPAL PREM INC TR,01990910
3456,02/02/1989,B&H Maritime Carriers,054904107
3457,02/02/1989,Network General,641210109
3458,02/07/1989,BTU International,056032105
3459,02/07/1989,Himedics,432897205
3460,02/07/1989,Tiempo Equities,886503200
3461,02/08/1989,United Federal Bancorp,910250109
3462,02/09/1989,Clinical Technologies Assoc,187267109
3463,02/10/1989,"Greenstone, Rabasca, Roberts",395735103
3464,02/14/1989,Cattleguard,149472201
3465,02/15/1989,Healthcare Technologies,421932104
3466,02/16/1989,BT Telecom,056022205
3467,02/16/1989,Colonial High Income Muni Tr,19574310
3468,02/16/1989,Putnam Managed Muni Income Tr,74682310
3469,02/21/1989,High Income Advantage Tr III,42967M10
3470,02/23/1989,Environmental Mntrg & Testing,294062203
3471,02/23/1989,H.W. Kaufman Financial Group,486194103
3472,02/23/1989,MuniEnhanced Fund,62624310
3473,02/28/1989,Richard Barrie Fragrances,068501204
3474,03/14/1989,American Body Armor & Equip,024635104
3475,03/14/1989,Epolin,294276209
3476,03/14/1989,Keller Industries,48766010
3477,03/16/1989,Agristar,00854C100
3478,03/16/1989,Savoy Capital Group,805343100
3479,03/21/1989,Benton Oil and Gas,083288100
3480,03/22/1989,Kemper Strategic Muni Income,48842710
3481,03/22/1989,Pure Tech International,746225101
3482,03/23/1989,AIM Strategic Income Fund,00142G10
3483,03/27/1989,Journey's End Resorts,481139103
3484,03/28/1989,Presstek,741113104
3485,03/30/1989,Arkansas Freightways,040863102
3486,04/04/1989,Vinsor,927453209
3487,04/05/1989,Condor Services,206770109
3488,04/06/1989,Easy Mergers,277843108
3489,04/06/1989,Microtel Franchise and Dvlp,595143108
3490,04/11/1989,Chieftain International,16867C101
3491,04/13/1989,Bytex,124647108
3492,04/18/1989,Sevenson Environmental Svcs,818063109
3493,04/19/1989,EnClean,292542107
3494,04/21/1989,International Broadcast Sys,459169108
3495,04/21/1989,Van Kampen Merritt Ltd Term Tr,92091310
3496,04/26/1989,ChemDesign,163594104
3497,04/27/1989,Creative Learning Products,22528E106
3498,04/27/1989,Staples,855030102
3499,05/02/1989,Transgenic Sciences,893659201
3500,05/04/1989,Wildey,968114108
3501,05/09/1989,Consilium,208547109
3502,05/09/1989,DocuCon,255908105
3503,05/09/1989,Goal Systems International,380203109
3504,05/10/1989,Repsol,76026T205
3505,05/11/1989,Chempower,163865108
3506,05/11/1989,Duty Free International,267084101
3507,05/11/1989,Unity Healthcare Holding,913298105
3508,05/11/1989,VISX,92844W106
3509,05/12/1989,Magnetech,559420104
3510,05/12/1989,R.O.C. Taiwan Fund,74965110
3511,05/12/1989,Sunrise Technologies,86769L103
3512,05/15/1989,Bernstein/Leibstone Associates,085570109
3513,05/15/1989,Consulier Industries,21044630
3514,05/15/1989,Xsirius Superconductivity,983915208
3515,05/16/1989,Nortankers,656550100
3516,05/18/1989,Comptronix,20476C106
3517,05/18/1989,Putnam High Yield Municipal Tr,746781103
3518,05/18/1989,Unitog,913267100
3519,05/19/1989,Colonial Invt Grade Muni Trust,195768106
3520,05/23/1989,BP Prudhoe Bay Royalty Trust,055630107
3521,05/23/1989,MC Shipping,55267Q104
3522,05/24/1989,Regent Bancshares,758924104
3523,05/30/1989,Amerifax,030947204
3524,05/30/1989,Cabletron Systems,126920107
3525,05/31/1989,Bonso Electronics Intl,098529100
3526,06/01/1989,Plum Creek Timber LP,72923710
3527,06/02/1989,IDEX,45167R104
3528,06/08/1989,Benetton Group,081795403
3529,06/08/1989,Cirrus Logic,172755100
3530,06/08/1989,T/SF Communications,872857107
3531,06/13/1989,Frenchtex,357814102
3532,06/13/1989,MagneTek,559424106
3533,06/14/1989,Weirton Steel,948774104
3534,06/21/1989,Bali Jewelry,058475203
3535,06/21/1989,Smith's Food & Drug Centers,832388102
3536,06/22/1989,Allstate Muni Income Trust II,019911106
3537,06/22/1989,Europa Cruises,298738105
3538,06/22/1989,Nuveen Performance Plus Muni,67062P108
3539,06/22/1989,Rexhall Industries,761684109
3540,06/23/1989,Preferred Homecare of America,740374103
3541,06/23/1989,Symantec,871503108
3542,06/28/1989,Synetic,87160F109
3543,06/29/1989,Handex Environmental Recovery,410243109
3544,06/29/1989,Sports-Tech International,848913109
3545,07/07/1989,Westcott Communications,95752F106
3546,07/10/1989,Telident,879931202
3547,07/11/1989,Allou Health & Beauty Care,019782101
3548,07/11/1989,Tocor,888908209
3549,07/13/1989,BEI Electronics,05538E109
3550,07/13/1989,CCAIR,124868100
3551,07/18/1989,Apex Municipal Fund,03758010
3552,07/18/1989,Cortex Pharmaceuticals,220524201
3553,07/20/1989,Cognex,192422103
3554,07/20/1989,Giddings & Lewis,375048105
3555,07/20/1989,Lechters,523238103
3556,07/20/1989,MFS Charter Income Trust,55272710
3557,07/21/1989,Deals Are Good,242317204
3558,07/21/1989,Teltronics,879698108
3559,07/26/1989,Mascott,574672101
3560,07/27/1989,Eagle Food Centers,269514105
3561,07/27/1989,GZA GeoEnvironmental,362386104
3562,07/27/1989,Hyperion Total Return Fund,44914510
3563,07/28/1989,Biomagnetic Technologies,09060N107
3564,07/28/1989,Marine Drilling Companies,568239107
3565,07/28/1989,Newbridge Networks,650901101
3566,07/28/1989,Smith Corona,831858105
3567,08/02/1989,Ogden Projects,676463102
3568,08/03/1989,Serv-Tech,817539109
3569,08/07/1989,Allstate Financial,020011102
3570,08/10/1989,Air & Water Technologies,009058108
3571,08/10/1989,"Image Bank, Inc.",452436108
3572,08/10/1989,Phoenix Laser Systems,719088106
3573,08/10/1989,Scientific Imaging Instruments,808749105
3574,08/15/1989,Trans-Atlantic Video,892910209
3575,08/17/1989,Edgcomb,279813109
3576,08/17/1989,Grace Energy,383906104
3577,08/18/1989,BizMart,091790105
3578,08/23/1989,Neogen,640491106
3579,08/23/1989,Southeastern Thrift and Bank,84190110
3580,08/24/1989,New Image Industries,645639105
3581,08/24/1989,Specialty Retail Services,847512100
3582,08/29/1989,Chart House Enterprises Inc,160902102
3583,08/29/1989,Office Products of America,676221203
3584,09/06/1989,Brite Voice Systems,110411105
3585,09/07/1989,Strings Ltd,863317103
3586,09/08/1989,East End Investment,27211520
3587,09/19/1989,Applebee's International,037899101
3588,09/19/1989,Vencor,922602107
3589,09/20/1989,Central Newspapers,154647101
3590,09/20/1989,Electronic Arts,285512109
3591,09/21/1989,Austria Fund,052587102
3592,09/21/1989,First City Bancorp,319591103
3593,09/21/1989,Megamation,585154206
3594,09/21/1989,Putnam Dividend Income Fund,74670610
3595,09/22/1989,Colonial InterMarket Income Tr,19576210
3596,09/22/1989,Putnam Diversified Premium,74670510
3597,09/25/1989,American Opportunity Income Fd,02872710
3598,09/25/1989,Kaneb Pipe Line Partners LP,484169107
3599,09/26/1989,Cable & Wireless,126830207
3600,09/26/1989,Chile Fund,16883410
3601,09/26/1989,Northwest Acquisitions,667277206
3602,09/27/1989,Allstate Muni Income Trust III,01991210
3603,09/27/1989,Van Kampen Merritt Prime Rate,92091410
3604,09/28/1989,Hotelecopy,44147E101
3605,09/29/1989,Surgical Laser Technologies,868819103
3606,10/03/1989,Neurogen,64124E106
3607,10/03/1989,Robec,770288108
3608,10/04/1989,Enron Oil & Gas,293562104
3609,10/04/1989,New East Bancorp,643819105
3610,10/05/1989,Digi International,253798102
3611,10/10/1989,"AG Automotive Warehouses,",001075209
3612,10/12/1989,Employee Benefits Plans,292162104
3613,10/12/1989,Rally's,751203100
3614,10/16/1989,Strategic Acquisitions,86269C207
3615,10/17/1989,NDE Environmental,628882102
3616,10/19/1989,Caere,127646107
3617,10/19/1989,Exabyte,300615101
3618,10/19/1989,Putnam Investment Grade Muni,74680510
3619,10/19/1989,Sierra Tucson Companies,826504102
3620,10/20/1989,KnowledgeWare,499245108
3621,10/24/1989,Franklin Multi-Income Trust,35402110
3622,10/25/1989,HQ Office International,40426M202
3623,10/26/1989,Allied Capital II,01903710
3624,10/27/1989,Williams Controls,969465103
3625,10/31/1989,Ilio,451735203
3626,11/01/1989,Portugal Fund,73726510
3627,11/01/1989,Potash Corp of Saskatchewan,73755L107
3628,11/02/1989,First Federal Capital,319960100
3629,11/02/1989,General Parcel Service,370477101
3630,11/02/1989,Healthsource,42221E104
3631,11/07/1989,Chicago and North Western Hldg,167155308
3632,11/07/1989,Harmonia Bancorp,413158106
3633,11/07/1989,Letchworth Independent Bancshs,527251102
3634,11/07/1989,RPS,749698106
3635,11/08/1989,Amtech,032329104
3636,11/08/1989,Cedar Group,150332104
3637,11/08/1989,First Philippine Fund,33610010
3638,11/08/1989,Lattice Semiconductor,51841510
3639,11/08/1989,Valley Forge Scientific,919656108
3640,11/09/1989,Advanced Environmental Recyclg,007947203
3641,11/09/1989,Ajay Sports,009704107
3642,11/09/1989,Direct Connect International,254560105
3643,11/09/1989,Mass Microsystems,575419106
3644,11/14/1989,William & Clarissa,969245109
3645,11/15/1989,Solectron,834182107
3646,11/15/1989,URCARCO,91724L107
3647,11/16/1989,ImmunoGen,45253H101
3648,11/16/1989,Nuveen California Performance,67062Q10
3649,11/16/1989,Nuveen NY Performance Plus,67062R10
3650,11/16/1989,ProCyte,742807100
3651,11/17/1989,MFS Special Value Trust,55274E10
3652,11/17/1989,Receptech,756203105
3653,11/20/1989,TSS,872889100
3654,11/21/1989,Allstate Prime Income Trust,01991310
3655,11/21/1989,ECI Environmental,268256104
3656,11/21/1989,Gehl,368483103
3657,11/21/1989,Yes Clothing,985832104
3658,11/22/1989,Capital Bancorporation,139744106
3659,11/22/1989,Cryomedical Sciences,229049101
3660,11/22/1989,Dreyfus Strategic Muni Bond Fd,26202F10
3661,11/22/1989,Helian Health Group,423264100
3662,11/22/1989,Van Kampen Merritt Invt Muni,92091510
3663,11/28/1989,REN Corp-USA,759656101
3664,11/30/1989,Laserscope,518081104
3665,12/04/1989,Remittance Technologies,759610207
3666,12/05/1989,Turkish Investment Fund,90014510
3667,12/06/1989,Sun Sportswear,866875107
3668,12/07/1989,Arkla Exploration,041234105
3669,12/07/1989,Parametric Technology,699173100
3670,12/08/1989,Cellular Information Systems,150915106
3671,12/08/1989,Industrial Funding,456156108
3672,12/08/1989,Western Gas Resources,958259103
3673,12/13/1989,Berlitz International,084900109
3674,12/13/1989,First Brands,319356101
3675,12/14/1989,American Capital and Research,024918104
3676,12/14/1989,G-III Apparel Group,36237H101
3677,12/14/1989,Giant Industries,374508109
3678,12/14/1989,Great Southern Bancorp,390905107
3679,12/14/1989,Home Nutritional Services,437264104
3680,12/14/1989,International Superconductor,460401201
3681,12/14/1989,Midwesco Filter Resources,598246106
3682,12/14/1989,Patriot Premium Dividend Fd II,70336L10
3683,12/14/1989,PolyGram,731733101
3684,12/19/1989,Borland International,099843104
3685,12/19/1989,Restaurant Hotline Systems,760931204
3686,12/19/1989,Vitafort International,928467208
3687,12/20/1989,Emphatic Mergers,291585107
3688,12/20/1989,Keegan Management,487272106
3689,12/20/1989,Nuveen Municipal Advantage Fd,67062H10
3690,12/20/1989,Ramsay-HMO,751581109
3691,12/21/1989,Exide Electronics Group,302052105
3692,12/21/1989,Global Utility Fund,37936G10
3693,12/21/1989,MIPS Computer Systems,604565101
3694,12/21/1989,Martech USA,573056108
3695,01/02/1990,West End Ventures,952690105
3696,01/11/1990,CM Communications,125716100
3697,01/12/1990,MAF Bancorp,55261R108
3698,01/17/1990,Biomechanics of America,09060T104
3699,01/17/1990,Inefficient-Market Fund Inc,45661310
3700,01/19/1990,ACM Managed Multi-Market Trust,00092810
3701,01/19/1990,Millfeld Trading Co,600806103
3702,01/23/1990,Luxottica Group,55068R202
3703,01/23/1990,Roberts Pharmaceutical,770491108
3704,01/24/1990,New Germany Fund,64446510
3705,01/24/1990,Twin Star Productions,901712109
3706,01/25/1990,Summit Financial,866057102
3707,01/25/1990,Taurus MuniCalifornia Holdings,87670H10
3708,01/25/1990,Taurus MuniNew York Holdings,87670010
3709,01/26/1990,TriCare,896088101
3710,01/29/1990,LifeSouth,531922102
3711,01/31/1990,Hadson Energy Resources,405019100
