,Unnamed: 0,offer date,IPO name,CUSIP,SPAC IPO 
3305,3386,10/21/1988,HQ Office Supplies Warehouse,40426P205,0
3306,3387,10/21/1988,JHM Mortgage Securities LP,466182102,0
3307,3388,10/21/1988,MassMutual Participation Invts,057629910,0
3308,3389,10/21/1988,Patriot Premium Dividend Fund,070336K10,0
3309,3390,10/24/1988,Resort Income Investors,076116510,0
3310,3391,10/25/1988,Omni Films International,681925103,0
3311,3392,10/25/1988,Racal Telecom,074981620,0
3312,3393,10/25/1988,Van Kampen Merritt Cal Muni Tr,920910106,0
3313,3394,10/25/1988,WestAir Holding,957071103,0
3314,3395,10/27/1988,ACM Managed Income Fund,000091910,0
3315,3396,10/27/1988,VSB Bancorp,918283102,0
3316,3397,10/31/1988,Trilling Medical Technologies,895905107,0
3317,3398,11/02/1988,Logic Devices,541402103,0
3318,3399,11/04/1988,Beckman Instruments,075816108,0
3319,3400,11/04/1988,Metro Bancshares,59160C105,0
3320,3401,11/07/1988,Leroy Pharmacies,526809207,0
3321,3402,11/08/1988,Dimensional Visions Group,25434F208,0
3322,3403,11/09/1988,Huntway Partners LP,447300203,0
3323,3404,11/10/1988,Community Bancorp,20343D105,0
3324,3405,11/10/1988,Genus,372461103,0
3325,3406,11/10/1988,Maryland Cable Holdings,574035200,0
3326,3407,11/14/1988,Bristol Research,110165206,0
3327,3408,11/14/1988,Vector Aeromotive,92239C103,0
3328,3409,11/16/1988,USF&G Pacholder Fund,090329110,0
3329,3410,11/17/1988,Blackstone Target Term Trust,009252110,0
3330,3411,11/17/1988,Municipal High Income Fund,062621410,0
3331,3412,11/22/1988,Templeton Global Govts Inc Tr,087992910,0
3332,3413,11/23/1988,Federal Agricultural Mortgage,313148503,0
3333,3414,11/23/1988,Lomas Mortgage Securities Fund,054154210,0
3334,3415,11/23/1988,Oppenheimer Multi-Government,068393910,0
3335,3416,11/28/1988,Prospect Street High Income,074358610,0
3336,3417,12/02/1988,GNW Financial,361917107,0
3337,3418,12/05/1988,British Steel PLC,111015301,0
3338,3419,12/06/1988,Kushner-Locke,501337109,0
3339,3420,12/06/1988,OptimumCare,68388V209,0
3340,3421,12/07/1988,Terminal Applications Group,880910203,0
3341,3422,12/08/1988,Hong Kong Telecommunications,438579203,0
3342,3423,12/08/1988,Office Club,676219108,0
3343,3424,12/08/1988,Wellington Leisure Products,949568109,0
3344,3425,12/09/1988,RT Acquisition Associates,749730206,0
3345,3426,12/12/1988,Santa Fe Pacific Pipeline LP,802177105,0
3346,3427,12/13/1988,Banco Bilbao Vizcaya,059458208,0
3347,3428,12/13/1988,Hingham Institution for Svngs,433323102,0
3348,3429,12/14/1988,FMS Financial,302509104,0
3349,3430,12/14/1988,Hitox Corporation of America,433658101,0
3350,3431,12/15/1988,Bliss & Laughlin Industries,093546109,0
3351,3432,12/15/1988,ERC Environmental and Energy,268906104,0
3352,3433,12/15/1988,LaserMax,517915203,0
3353,3434,12/16/1988,Global Ocean Carriers,379357106,0
3354,3435,12/16/1988,International Barrier,459106100,0
3355,3436,12/21/1988,CBL Medical,124831108,0
3356,3437,12/21/1988,Greenwood Bank of Bethel,397044108,0
3357,3438,12/22/1988,Flexible Bond Trust,033938K10,0
3358,3439,12/23/1988,RAC Income Fund,074920810,0
3359,3440,12/29/1988,R-Scan,749729208,0
3360,3441,01/12/1989,Thermo Cardiosystems,88355K101,0
3361,3442,01/17/1989,Amsterdam Capital,003218710,0
3362,3443,01/17/1989,Biopore,090650102,0
3363,3444,01/18/1989,Lyondell Petrochemical,552078107,0
3364,3445,01/19/1989,American Federal Bank,025893108,0
3365,3446,01/19/1989,American Government Term Trust,002592010,0
3366,3447,01/19/1989,FSI International,302633102,0
3367,3448,01/19/1989,Franklin Principal Maturity Tr,035459D10,0
3368,3449,01/19/1989,Software Developer's,83403F105,0
3369,3450,01/19/1989,Van Kampen Merritt Intermed Tr,092091110,0
3370,3451,01/23/1989,Kemper Multi-Market Income Tr,048842B10,0
3371,3452,01/24/1989,American Network Group,028616100,0
3372,3453,01/25/1989,Legends Company of Chicago,524657202,0
3373,3454,01/26/1989,VanFed Bancorp,922010103,0
3374,3455,01/31/1989,ALLSTATE MUNICIPAL PREM INC TR,001990910,0
3375,3456,02/02/1989,B&H Maritime Carriers,054904107,0
3376,3457,02/02/1989,Network General,641210109,0
3377,3458,02/07/1989,BTU International,056032105,0
3378,3459,02/07/1989,Himedics,432897205,0
3379,3460,02/07/1989,Tiempo Equities,886503200,0
3380,3461,02/08/1989,United Federal Bancorp,910250109,0
3381,3462,02/09/1989,Clinical Technologies Assoc,187267109,0
3382,3463,02/10/1989,"Greenstone, Rabasca, Roberts",395735103,0
3383,3464,02/14/1989,Cattleguard,149472201,0
3384,3465,02/15/1989,Healthcare Technologies,421932104,0
3385,3466,02/16/1989,BT Telecom,056022205,0
3386,3467,02/16/1989,Colonial High Income Muni Tr,019574310,0
3387,3468,02/16/1989,Putnam Managed Muni Income Tr,074682310,0
3388,3469,02/21/1989,High Income Advantage Tr III,042967M10,0
3389,3470,02/23/1989,Environmental Mntrg & Testing,294062203,0
3390,3471,02/23/1989,H.W. Kaufman Financial Group,486194103,0
3391,3472,02/23/1989,MuniEnhanced Fund,062624310,0
3392,3473,02/28/1989,Richard Barrie Fragrances,068501204,0
3393,3474,03/14/1989,American Body Armor & Equip,024635104,0
3394,3475,03/14/1989,Epolin,294276209,0
3395,3476,03/14/1989,Keller Industries,048766010,0
3396,3477,03/16/1989,Agristar,00854C100,0
3397,3478,03/16/1989,Savoy Capital Group,805343100,0
3398,3479,03/21/1989,Benton Oil and Gas,083288100,0
3399,3480,03/22/1989,Kemper Strategic Muni Income,048842710,0
3400,3481,03/22/1989,Pure Tech International,746225101,0
3401,3482,03/23/1989,AIM Strategic Income Fund,000142G10,0
3402,3483,03/27/1989,Journey's End Resorts,481139103,0
3403,3484,03/28/1989,Presstek,741113104,0
3404,3485,03/30/1989,Arkansas Freightways,040863102,0
3405,3486,04/04/1989,Vinsor,927453209,0
3406,3487,04/05/1989,Condor Services,206770109,0
3407,3488,04/06/1989,Easy Mergers,277843108,0
3408,3489,04/06/1989,Microtel Franchise and Dvlp,595143108,0
3409,3490,04/11/1989,Chieftain International,16867C101,0
3410,3491,04/13/1989,Bytex,124647108,0
3411,3492,04/18/1989,Sevenson Environmental Svcs,818063109,0
3412,3493,04/19/1989,EnClean,292542107,0
3413,3494,04/21/1989,International Broadcast Sys,459169108,0
3414,3495,04/21/1989,Van Kampen Merritt Ltd Term Tr,092091310,0
3415,3496,04/26/1989,ChemDesign,163594104,0
3416,3497,04/27/1989,Creative Learning Products,22528E106,0
3417,3498,04/27/1989,Staples,855030102,0
3418,3499,05/02/1989,Transgenic Sciences,893659201,0
3419,3500,05/04/1989,Wildey,968114108,0
3420,3501,05/09/1989,Consilium,208547109,0
3421,3502,05/09/1989,DocuCon,255908105,0
3422,3503,05/09/1989,Goal Systems International,380203109,0
3423,3504,05/10/1989,Repsol,76026T205,0
3424,3505,05/11/1989,Chempower,163865108,0
3425,3506,05/11/1989,Duty Free International,267084101,0
3426,3507,05/11/1989,Unity Healthcare Holding,913298105,0
3427,3508,05/11/1989,VISX,92844W106,0
3428,3509,05/12/1989,Magnetech,559420104,0
3429,3510,05/12/1989,R.O.C. Taiwan Fund,074965110,0
3430,3511,05/12/1989,Sunrise Technologies,86769L103,0
3431,3512,05/15/1989,Bernstein/Leibstone Associates,085570109,0
3432,3513,05/15/1989,Consulier Industries,021044630,0
3433,3514,05/15/1989,Xsirius Superconductivity,983915208,0
3434,3515,05/16/1989,Nortankers,656550100,0
3435,3516,05/18/1989,Comptronix,20476C106,0
3436,3517,05/18/1989,Putnam High Yield Municipal Tr,746781103,0
3437,3518,05/18/1989,Unitog,913267100,0
3438,3519,05/19/1989,Colonial Invt Grade Muni Trust,195768106,0
3439,3520,05/23/1989,BP Prudhoe Bay Royalty Trust,055630107,0
3440,3521,05/23/1989,MC Shipping,55267Q104,0
3441,3522,05/24/1989,Regent Bancshares,758924104,0
3442,3523,05/30/1989,Amerifax,030947204,0
3443,3524,05/30/1989,Cabletron Systems,126920107,0
3444,3525,05/31/1989,Bonso Electronics Intl,098529100,0
3445,3526,06/01/1989,Plum Creek Timber LP,072923710,0
3446,3527,06/02/1989,IDEX,45167R104,0
3447,3528,06/08/1989,Benetton Group,081795403,0
3448,3529,06/08/1989,Cirrus Logic,172755100,0
3449,3530,06/08/1989,T/SF Communications,872857107,0
3450,3531,06/13/1989,Frenchtex,357814102,0
3451,3532,06/13/1989,MagneTek,559424106,0
3452,3533,06/14/1989,Weirton Steel,948774104,0
3453,3534,06/21/1989,Bali Jewelry,058475203,0
3454,3535,06/21/1989,Smith's Food & Drug Centers,832388102,0
3455,3536,06/22/1989,Allstate Muni Income Trust II,019911106,0
3456,3537,06/22/1989,Europa Cruises,298738105,0
3457,3538,06/22/1989,Nuveen Performance Plus Muni,67062P108,0
3458,3539,06/22/1989,Rexhall Industries,761684109,0
3459,3540,06/23/1989,Preferred Homecare of America,740374103,0
3460,3541,06/23/1989,Symantec,871503108,0
3461,3542,06/28/1989,Synetic,87160F109,0
3462,3543,06/29/1989,Handex Environmental Recovery,410243109,0
3463,3544,06/29/1989,Sports-Tech International,848913109,0
3464,3545,07/07/1989,Westcott Communications,95752F106,0
3465,3546,07/10/1989,Telident,879931202,0
3466,3547,07/11/1989,Allou Health & Beauty Care,019782101,0
3467,3548,07/11/1989,Tocor,888908209,0
3468,3549,07/13/1989,BEI Electronics,05538E109,0
3469,3550,07/13/1989,CCAIR,124868100,0
3470,3551,07/18/1989,Apex Municipal Fund,003758010,0
3471,3552,07/18/1989,Cortex Pharmaceuticals,220524201,0
3472,3553,07/20/1989,Cognex,192422103,0
3473,3554,07/20/1989,Giddings & Lewis,375048105,0
3474,3555,07/20/1989,Lechters,523238103,0
3475,3556,07/20/1989,MFS Charter Income Trust,055272710,0
3476,3557,07/21/1989,Deals Are Good,242317204,0
3477,3558,07/21/1989,Teltronics,879698108,0
3478,3559,07/26/1989,Mascott,574672101,0
3479,3560,07/27/1989,Eagle Food Centers,269514105,0
3480,3561,07/27/1989,GZA GeoEnvironmental,362386104,0
3481,3562,07/27/1989,Hyperion Total Return Fund,044914510,0
3482,3563,07/28/1989,Biomagnetic Technologies,09060N107,0
3483,3564,07/28/1989,Marine Drilling Companies,568239107,0
3484,3565,07/28/1989,Newbridge Networks,650901101,0
3485,3566,07/28/1989,Smith Corona,831858105,0
3486,3567,08/02/1989,Ogden Projects,676463102,0
3487,3568,08/03/1989,Serv-Tech,817539109,0
3488,3569,08/07/1989,Allstate Financial,020011102,0
3489,3570,08/10/1989,Air & Water Technologies,009058108,0
3490,3571,08/10/1989,"Image Bank, Inc.",452436108,0
3491,3572,08/10/1989,Phoenix Laser Systems,719088106,0
3492,3573,08/10/1989,Scientific Imaging Instruments,808749105,0
3493,3574,08/15/1989,Trans-Atlantic Video,892910209,0
3494,3575,08/17/1989,Edgcomb,279813109,0
3495,3576,08/17/1989,Grace Energy,383906104,0
3496,3577,08/18/1989,BizMart,091790105,0
3497,3578,08/23/1989,Neogen,640491106,0
3498,3579,08/23/1989,Southeastern Thrift and Bank,084190110,0
3499,3580,08/24/1989,New Image Industries,645639105,0
3500,3581,08/24/1989,Specialty Retail Services,847512100,0
3501,3582,08/29/1989,Chart House Enterprises Inc,160902102,0
3502,3583,08/29/1989,Office Products of America,676221203,0
3503,3584,09/06/1989,Brite Voice Systems,110411105,0
3504,3585,09/07/1989,Strings Ltd,863317103,0
3505,3586,09/08/1989,East End Investment,027211520,0
3506,3587,09/19/1989,Applebee's International,037899101,0
3507,3588,09/19/1989,Vencor,922602107,0
3508,3589,09/20/1989,Central Newspapers,154647101,0
3509,3590,09/20/1989,Electronic Arts,285512109,0
3510,3591,09/21/1989,Austria Fund,052587102,0
3511,3592,09/21/1989,First City Bancorp,319591103,0
3512,3593,09/21/1989,Megamation,585154206,0
3513,3594,09/21/1989,Putnam Dividend Income Fund,074670610,0
3514,3595,09/22/1989,Colonial InterMarket Income Tr,019576210,0
3515,3596,09/22/1989,Putnam Diversified Premium,074670510,0
3516,3597,09/25/1989,American Opportunity Income Fd,002872710,0
3517,3598,09/25/1989,Kaneb Pipe Line Partners LP,484169107,0
3518,3599,09/26/1989,Cable & Wireless,126830207,0
3519,3600,09/26/1989,Chile Fund,016883410,0
3520,3601,09/26/1989,Northwest Acquisitions,667277206,0
3521,3602,09/27/1989,Allstate Muni Income Trust III,001991210,0
3522,3603,09/27/1989,Van Kampen Merritt Prime Rate,092091410,0
3523,3604,09/28/1989,Hotelecopy,44147E101,0
3524,3605,09/29/1989,Surgical Laser Technologies,868819103,0
3525,3606,10/03/1989,Neurogen,64124E106,0
3526,3607,10/03/1989,Robec,770288108,0
3527,3608,10/04/1989,Enron Oil & Gas,293562104,0
3528,3609,10/04/1989,New East Bancorp,643819105,0
3529,3610,10/05/1989,Digi International,253798102,0
3530,3611,10/10/1989,"AG Automotive Warehouses,",001075209,0
3531,3612,10/12/1989,Employee Benefits Plans,292162104,0
3532,3613,10/12/1989,Rally's,751203100,0
3533,3614,10/16/1989,Strategic Acquisitions,86269C207,0
3534,3615,10/17/1989,NDE Environmental,628882102,0
3535,3616,10/19/1989,Caere,127646107,0
3536,3617,10/19/1989,Exabyte,300615101,0
3537,3618,10/19/1989,Putnam Investment Grade Muni,074680510,0
3538,3619,10/19/1989,Sierra Tucson Companies,826504102,0
3539,3620,10/20/1989,KnowledgeWare,499245108,0
3540,3621,10/24/1989,Franklin Multi-Income Trust,035402110,0
3541,3622,10/25/1989,HQ Office International,40426M202,0
3542,3623,10/26/1989,Allied Capital II,001903710,0
3543,3624,10/27/1989,Williams Controls,969465103,0
3544,3625,10/31/1989,Ilio,451735203,0
3545,3626,11/01/1989,Portugal Fund,073726510,0
3546,3627,11/01/1989,Potash Corp of Saskatchewan,73755L107,0
3547,3628,11/02/1989,First Federal Capital,319960100,0
3548,3629,11/02/1989,General Parcel Service,370477101,0
3549,3630,11/02/1989,Healthsource,42221E104,0
3550,3631,11/07/1989,Chicago and North Western Hldg,167155308,0
3551,3632,11/07/1989,Harmonia Bancorp,413158106,0
3552,3633,11/07/1989,Letchworth Independent Bancshs,527251102,0
3553,3634,11/07/1989,RPS,749698106,0
3554,3635,11/08/1989,Amtech,032329104,0
3555,3636,11/08/1989,Cedar Group,150332104,0
3556,3637,11/08/1989,First Philippine Fund,033610010,0
3557,3638,11/08/1989,Lattice Semiconductor,051841510,0
3558,3639,11/08/1989,Valley Forge Scientific,919656108,0
3559,3640,11/09/1989,Advanced Environmental Recyclg,007947203,0
3560,3641,11/09/1989,Ajay Sports,009704107,0
3561,3642,11/09/1989,Direct Connect International,254560105,0
3562,3643,11/09/1989,Mass Microsystems,575419106,0
3563,3644,11/14/1989,William & Clarissa,969245109,0
3564,3645,11/15/1989,Solectron,834182107,0
3565,3646,11/15/1989,URCARCO,91724L107,0
3566,3647,11/16/1989,ImmunoGen,45253H101,0
3567,3648,11/16/1989,Nuveen California Performance,067062Q10,0
3568,3649,11/16/1989,Nuveen NY Performance Plus,067062R10,0
3569,3650,11/16/1989,ProCyte,742807100,0
3570,3651,11/17/1989,MFS Special Value Trust,055274E10,0
3571,3652,11/17/1989,Receptech,756203105,0
3572,3653,11/20/1989,TSS,872889100,0
3573,3654,11/21/1989,Allstate Prime Income Trust,001991310,0
3574,3655,11/21/1989,ECI Environmental,268256104,0
3575,3656,11/21/1989,Gehl,368483103,0
3576,3657,11/21/1989,Yes Clothing,985832104,0
3577,3658,11/22/1989,Capital Bancorporation,139744106,0
3578,3659,11/22/1989,Cryomedical Sciences,229049101,0
3579,3660,11/22/1989,Dreyfus Strategic Muni Bond Fd,026202F10,0
3580,3661,11/22/1989,Helian Health Group,423264100,0
3581,3662,11/22/1989,Van Kampen Merritt Invt Muni,092091510,0
3582,3663,11/28/1989,REN Corp-USA,759656101,0
3583,3664,11/30/1989,Laserscope,518081104,0
3584,3665,12/04/1989,Remittance Technologies,759610207,0
3585,3666,12/05/1989,Turkish Investment Fund,090014510,0
3586,3667,12/06/1989,Sun Sportswear,866875107,0
3587,3668,12/07/1989,Arkla Exploration,041234105,0
3588,3669,12/07/1989,Parametric Technology,699173100,0
3589,3670,12/08/1989,Cellular Information Systems,150915106,0
3590,3671,12/08/1989,Industrial Funding,456156108,0
3591,3672,12/08/1989,Western Gas Resources,958259103,0
3592,3673,12/13/1989,Berlitz International,084900109,0
3593,3674,12/13/1989,First Brands,319356101,0
3594,3675,12/14/1989,American Capital and Research,024918104,0
3595,3676,12/14/1989,G-III Apparel Group,36237H101,0
3596,3677,12/14/1989,Giant Industries,374508109,0
3597,3678,12/14/1989,Great Southern Bancorp,390905107,0
3598,3679,12/14/1989,Home Nutritional Services,437264104,0
3599,3680,12/14/1989,International Superconductor,460401201,0
3600,3681,12/14/1989,Midwesco Filter Resources,598246106,0
3601,3682,12/14/1989,Patriot Premium Dividend Fd II,070336L10,0
3602,3683,12/14/1989,PolyGram,731733101,0
3603,3684,12/19/1989,Borland International,099843104,0
3604,3685,12/19/1989,Restaurant Hotline Systems,760931204,0
3605,3686,12/19/1989,Vitafort International,928467208,0
3606,3687,12/20/1989,Emphatic Mergers,291585107,0
3607,3688,12/20/1989,Keegan Management,487272106,0
3608,3689,12/20/1989,Nuveen Municipal Advantage Fd,067062H10,0
3609,3690,12/20/1989,Ramsay-HMO,751581109,0
3610,3691,12/21/1989,Exide Electronics Group,302052105,0
3611,3692,12/21/1989,Global Utility Fund,037936G10,0
3612,3693,12/21/1989,MIPS Computer Systems,604565101,0
3613,3694,12/21/1989,Martech USA,573056108,0
3614,3695,01/02/1990,West End Ventures,952690105,0
3615,3696,01/11/1990,CM Communications,125716100,0
3616,3697,01/12/1990,MAF Bancorp,55261R108,0
3617,3698,01/17/1990,Biomechanics of America,09060T104,0
3618,3699,01/17/1990,Inefficient-Market Fund Inc,045661310,0
3619,3700,01/19/1990,ACM Managed Multi-Market Trust,000092810,0
3620,3701,01/19/1990,Millfeld Trading Co,600806103,0
3621,3702,01/23/1990,Luxottica Group,55068R202,0
3622,3703,01/23/1990,Roberts Pharmaceutical,770491108,0
3623,3704,01/24/1990,New Germany Fund,064446510,0
3624,3705,01/24/1990,Twin Star Productions,901712109,0
3625,3706,01/25/1990,Summit Financial,866057102,0
3626,3707,01/25/1990,Taurus MuniCalifornia Holdings,087670H10,0
3627,3708,01/25/1990,Taurus MuniNew York Holdings,087670010,0
3628,3709,01/26/1990,TriCare,896088101,0
3629,3710,01/29/1990,LifeSouth,531922102,0
3630,3711,01/31/1990,Hadson Energy Resources,405019100,0
3631,3712,02/01/1990,I-Flow,449520105,0
3632,3713,02/02/1990,Henley International,42550P100,0
3633,3714,02/07/1990,Cabot Oil & Gas,127097103,0
3634,3715,02/08/1990,US Bioscience Inc.,911646107,0
3635,3716,02/09/1990,Scudder New Europe Fund,081090510,0
3636,3717,02/09/1990,Sullivan Holdings,865303101,0
3637,3718,02/09/1990,Xenejenex,984009100,0
3638,3719,02/14/1990,Growth Fund of Spain,039987710,0
3639,3720,02/14/1990,Reader's Digest Association,755267101,0
3640,3721,02/14/1990,Sharon Capital,81958E127,0
3641,3722,02/15/1990,Intera Information Tech,45837K109,0
3642,3723,02/15/1990,Seligman Select Municipal Fund,081634410,0
3643,3724,02/16/1990,Cisco Systems,17275R102,0
3644,3725,02/27/1990,Digital Sound,253911101,0
3645,3726,02/27/1990,Future Germany Fund,036090510,0
3646,3727,02/28/1990,Capucino's,14074H104,0
3647,3728,02/28/1990,TEPPCO Partners LP,872384102,0
3648,3729,03/01/1990,Hologic,436440101,0
3649,3730,03/01/1990,Indonesia Fund,045577810,0
3650,3731,03/06/1990,Integrated Systems,45812M104,0
3651,3732,03/06/1990,Sequoia Systems,817438104,0
3652,3733,03/07/1990,CII Financial,12551L101,0
3653,3734,03/08/1990,"Interneuron Pharmaceuticals,",460573108,0
3654,3735,03/08/1990,Santa Fe Energy Resources,802012104,0
3655,3736,03/12/1990,Electronic Technology Group,285859104,0
3656,3737,03/13/1990,Delphi Financial Group,247131105,0
3657,3738,03/13/1990,Tuboscope,898594106,0
3658,3739,03/13/1990,Verifone,923429104,0
3659,3740,03/14/1990,Japan OTC Equity Fund,047109110,0
3660,3741,03/14/1990,Medical Nutrition,58461K105,0
3661,3742,03/14/1990,Viking Office Products,926913104,0
3662,3743,03/16/1990,Bankers,066120106,0
3663,3744,03/16/1990,DeVlieg-Bullard,251782108,0
3664,3745,03/21/1990,NDC Automation,628881104,0
3665,3746,03/22/1990,Amer Adjustable Rate Term-1995,002368L10,0
3666,3747,03/22/1990,GT Greater Europe Fund,036235710,0
3667,3748,03/22/1990,Nuveen Municipal Market Fund,067062W10,0
3668,3749,03/26/1990,Tokos Medical,889100103,0
3669,3750,03/27/1990,Alliance New Europe Fund,001871310,0
3670,3751,03/27/1990,Geneva Steel,372252106,0
3671,3752,03/28/1990,Medicis Pharmaceutical,584690119,0
3672,3753,03/29/1990,Emerging Germany Fund,029091310,0
3673,3754,03/29/1990,Syntellect,87161L105,0
3674,3755,03/30/1990,Irish Investment Fund,046271010,0
3675,3756,04/02/1990,International Airlines Support,458865102,0
